player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Marvin Jones,JoneMa02,receiving,DET,12,10,112,1,7,92,9.2,20,2,10.3,0,NA,1,8.3,0,133.3,202012200oti
D'Andre Swift,SwifDA00,receiving,DET,5,4,15,0,1,-9,-2.3,24,6,-2.8,0,NA,1,20,0,79.2,202012200oti
Mohamed Sanu,SanuMo00,receiving,DET,5,4,38,0,4,30,7.5,8,2,8,0,NA,0,0,0,98.3,202012200oti
Danny Amendola,AmenDa00,receiving,DET,4,3,20,0,1,14,4.7,6,2,8.3,0,NA,0,0,1,45.8,202012200oti
T.J. Hockenson,HockTJ00,receiving,DET,4,2,18,0,1,10,5,8,4,9.3,0,NA,0,0,0,62.5,202012200oti
Hunter Bryant,BryaHu02,receiving,DET,2,1,44,0,1,32,32,12,12,27.5,0,NA,0,0,0,95.8,202012200oti
Quintez Cephus,CephQu00,receiving,DET,3,1,36,0,1,26,26,10,10,26.3,0,NA,0,0,0,79.9,202012200oti
Jesse James,JameJe00,receiving,DET,1,1,11,0,1,0,0,11,11,0,0,NA,0,0,0,112.5,202012200oti
Jamal Agnew,AgneJa00,receiving,DET,1,1,13,0,1,0,0,13,13,0,1,1,0,0,0,118.7,202012200oti
A.J. Brown,BrowAJ00,receiving,TEN,6,5,44,1,5,27,5.4,17,3.4,6.2,1,5,0,0,0,136.8,202012200oti
Jonnu Smith,SmitJo01,receiving,TEN,5,5,52,0,4,24,4.8,28,5.6,4.8,0,NA,0,0,0,110,202012200oti
Corey Davis,DaviCo03,receiving,TEN,6,4,110,1,4,70,17.5,40,10,15.5,0,NA,0,0,0,149.3,202012200oti
Darrynton Evans,EvanDa02,receiving,TEN,2,2,27,1,2,-2,-1,29,14.5,-1,0,NA,0,0,0,158.3,202012200oti
Derrick Henry,HenrDe00,receiving,TEN,2,2,5,0,0,-3,-1.5,8,4,-1.5,0,NA,0,0,0,79.2,202012200oti
Anthony Firkser,FirkAn00,receiving,TEN,1,1,20,0,1,14,14,6,6,14,0,NA,0,0,0,118.7,202012200oti
Jeremy McNichols,McNiJe00,receiving,TEN,1,1,5,0,NA,4,4,1,1,4,0,NA,0,0,0,87.5,202012200oti
MyCole Pruitt,PruiMy00,receiving,TEN,2,1,10,0,1,8,8,2,2,18,0,NA,0,0,0,64.6,202012200oti
Cameron Batson,BatsCa00,receiving,TEN,1,0,0,0,NA,0,NA,0,NA,23,0,NA,0,0,0,39.6,202012200oti
