player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Blake Martinez,MartBl01,defense,NYG,0,4,4,100.0%,50,12.5,12.5,0,118.7,5.3,21,29,1,1,0,0,1,12,0,0.0%,202012270rav
Jabrill Peppers,PeppJa00,defense,NYG,0,6,4,66.7%,39,9.8,6.5,0,84.7,8.2,20,19,2,1,0,0,1,6,2,25.0%,202012270rav
James Bradberry,BradJa00,defense,NYG,0,2,2,100.0%,14,7,7,1,135.4,7,14,0,1,0,0,0,0,3,0,0.0%,202012270rav
Xavier McKinney,McKiXa00,defense,NYG,0,2,2,100.0%,29,14.5,14.5,0,118.7,12.5,25,4,0,0,0,0,0,8,0,0.0%,202012270rav
Tae Crowder,CrowTa00,defense,NYG,0,2,2,100.0%,22,11,11,0,112.5,9,18,4,1,0,0,0,0,8,2,20.0%,202012270rav
Isaac Yiadom,YiadIs00,defense,NYG,0,6,2,33.3%,19,9.5,3.2,1,82.6,7.2,16,3,0,0,0,0,0,1,3,75.0%,202012270rav
Logan Ryan,RyanLo00,defense,NYG,0,1,1,100.0%,10,10,10,0,108.3,3,3,7,0,0,0,0,0,8,0,0.0%,202012270rav
Leonard Williams,WillLe02,defense,NYG,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,3,1,0,0.0%,202012270rav
Jabaal Sheard,SheaJa00,defense,NYG,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,3,2,0,0.0%,202012270rav
Dexter Lawrence,LawrDe03,defense,NYG,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,2,5,0,0.0%,202012270rav
Julian Love,LoveJu00,defense,NYG,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0.0%,202012270rav
Cam Brown,BrowCa01,defense,NYG,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,1,25.0%,202012270rav
Tramon Williams,WillTr99,defense,BAL,0,8,6,75.0%,75,12.5,9.4,0,103.6,8.3,39,36,7,0,0,0,0,4,1,20.0%,202012270rav
Anthony Averett,AverAn00,defense,BAL,0,9,6,66.7%,61,10.2,6.8,1,122.9,6.7,37,24,0,0,0,0,0,5,1,16.7%,202012270rav
Marlon Humphrey,HumpMa00,defense,BAL,0,13,4,30.8%,51,12.8,3.9,0,44.1,13.5,37,14,0,0,0,0,0,6,0,0.0%,202012270rav
Chuck Clark,ClarCh00,defense,BAL,0,6,3,50.0%,25,8.3,4.2,0,61.1,10.7,11,14,5,2,1,0,3,4,0,0.0%,202012270rav
Patrick Queen,QueePa00,defense,BAL,0,1,1,100.0%,8,8,8,0,100,3,3,5,11,1,2,0,3,4,0,0.0%,202012270rav
Pernell McPhee,McPhPe00,defense,BAL,0,1,1,100.0%,7,7,7,0,95.8,4,4,3,0,0,0,1,1,1,1,50.0%,202012270rav
L.J. Fort,FortL.00,defense,BAL,0,1,1,100.0%,19,19,19,0,118.7,16,16,3,9,0,0,0,0,3,1,25.0%,202012270rav
Pierre Desir,DesiPi00,defense,BAL,0,1,1,100.0%,-5,-5,-5,0,79.2,-6,-6,1,0,0,0,0,0,2,0,0.0%,202012270rav
DeShon Elliott,ElliDe02,defense,BAL,0,1,1,100.0%,11,11,11,0,112.5,3,3,8,4,0,0,0,0,4,0,0.0%,202012270rav
Chris Board,BoarCh00,defense,BAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,0,2,4,4,0,0.0%,202012270rav
Jihad Ward,WardJi02,defense,BAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3,1,0,0.0%,202012270rav
Tyus Bowser,BowsTy00,defense,BAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,0,0,NA,202012270rav
Matt Judon,JudoMa00,defense,BAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,1,2,3,0,0.0%,202012270rav
Derek Wolfe,WolfDe00,defense,BAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0.0%,202012270rav
Justin Madubuike,MaduJu00,defense,BAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0.0%,202012270rav
Malik Harrison,HarrMa06,defense,BAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,3,0,0.0%,202012270rav
