player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Cam Newton,NewtCa00,passing,NWE,26,40,365,16,38.1,239,6,172,6.6,4.3,193,7.4,1,2.6%,6,15.8%,2,18,11,6,19,45.2%,0,NA,202011220htx
Deshaun Watson,WatsDe00,passing,HOU,28,37,344,17,45.9,314,8.5,177,6.3,4.8,167,6,2,5.4%,5,13.5%,0,4,8,2,10,23.3%,6,6,202011220htx
