player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Joe Mixon,MixoJo00,receiving,CIN,8,6,35,0,1,-5,-0.8,40,6.7,0,1,6,0,0,0,82.8,202010110rav
Tyler Boyd,BoydTy00,receiving,CIN,6,4,42,0,2,29,7.3,13,3.3,10.8,1,4,0,0,0,86.8,202010110rav
Tee Higgins,HiggTe00,receiving,CIN,8,4,62,0,4,39,9.8,23,5.8,11.3,0,NA,0,0,0,76,202010110rav
Drew Sample,SampDr00,receiving,CIN,2,2,22,0,1,21,10.5,1,0.5,10.5,1,2,0,0,0,112.5,202010110rav
Giovani Bernard,BernGi00,receiving,CIN,2,1,4,0,NA,1,1,3,3,-1,0,NA,0,0,0,56.2,202010110rav
Mike Thomas,ThomMi04,receiving,CIN,1,1,6,0,NA,10,10,-4,-4,10,0,NA,0,0,0,91.7,202010110rav
Auden Tate,TateAu00,receiving,CIN,1,1,12,0,1,3,3,9,9,3,0,NA,0,0,0,116.7,202010110rav
A.J. Green,GreeA.00,receiving,CIN,1,0,0,0,NA,0,NA,0,NA,18,0,NA,0,0,1,0,202010110rav
Marquise Brown,BrowMa04,receiving,BAL,10,6,77,1,5,36,6,41,6.8,14.1,3,2,0,0,0,117.5,202010110rav
Mark Andrews,AndrMa00,receiving,BAL,9,6,56,1,5,47,7.8,9,1.5,10.7,0,NA,0,0,0,120.6,202010110rav
J.K. Dobbins,DobbJK00,receiving,BAL,3,3,21,0,0,3,1,18,6,1,1,3,0,0,0,95.8,202010110rav
Devin Duvernay,DuveDe00,receiving,BAL,2,2,17,0,0,7,3.5,10,5,3.5,0,NA,0,0,0,102.1,202010110rav
Patrick Ricard,RicaPa00,receiving,BAL,2,1,7,0,NA,1,1,6,6,1.5,0,NA,0,0,0,58.3,202010110rav
Nick Boyle,BoylNi00,receiving,BAL,2,1,2,0,NA,2,2,0,0,2,0,NA,0,0,0,56.2,202010110rav
Gus Edwards,EdwaGu00,receiving,BAL,3,0,0,0,0,0,NA,0,NA,5.7,0,NA,0,0,0,39.6,202010110rav
Willie Snead,SneaWi00,receiving,BAL,3,0,0,0,NA,0,NA,0,NA,6,0,NA,0,0,1,0,202010110rav
Miles Boykin,BoykMi00,receiving,BAL,2,0,0,0,NA,0,NA,0,NA,11,0,NA,0,0,0,39.6,202010110rav
