player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
George Kittle,KittGe00,receiving,SFO,5,4,92,0,4,45,11.3,47,11.8,9.4,0,NA,1,20,0,118.7,202012260crd
Jerick McKinnon,McKiJe00,receiving,SFO,4,3,28,0,2,-2,-0.7,30,10,0.3,1,3,0,0,0,93.7,202012260crd
Kyle Juszczyk,JuszKy00,receiving,SFO,3,2,10,2,2,2,1,8,4,2.3,0,NA,0,0,0,111.1,202012260crd
Jeff Wilson,WilsJe01,receiving,SFO,2,1,21,1,1,7,7,14,14,4.5,0,NA,1,50,0,127.1,202012260crd
Kendrick Bourne,BourKe00,receiving,SFO,1,1,16,0,1,13,13,3,3,13,0,NA,0,0,0,118.7,202012260crd
Tevin Coleman,ColeTe01,receiving,SFO,1,1,0,0,NA,-7,-7,7,7,-7,0,NA,0,0,0,79.2,202012260crd
Brandon Aiyuk,AiyuBr00,receiving,SFO,2,1,15,0,1,15,15,0,0,13,0,NA,1,50,0,75,202012260crd
Jordan Reed,ReedJo02,receiving,SFO,2,0,0,0,NA,0,NA,0,NA,16.5,0,NA,0,0,0,39.6,202012260crd
Richie James,JameRi00,receiving,SFO,1,0,0,0,NA,0,NA,0,NA,4,0,NA,1,100,0,39.6,202012260crd
DeAndre Hopkins,HopkDe00,receiving,ARI,12,8,48,0,2,28,3.5,20,2.5,6.3,1,8,1,8.3,0,74.3,202012260crd
Christian Kirk,KirkCh01,receiving,ARI,10,7,76,0,3,54,7.7,22,3.1,11.3,0,NA,1,10,1,52.5,202012260crd
Larry Fitzgerald,FitzLa00,receiving,ARI,8,6,28,0,1,16,2.7,12,2,5,0,NA,0,0,0,79.2,202012260crd
Dan Arnold,ArnoDa00,receiving,ARI,5,3,25,0,2,11,3.7,14,4.7,16.6,0,NA,1,20,0,72.9,202012260crd
KeeSean Johnson,JohnKe07,receiving,ARI,3,2,50,0,1,42,21,8,4,20.3,0,NA,0,0,0,109.7,202012260crd
Chase Edmonds,EdmoCh00,receiving,ARI,3,2,8,0,NA,-1,-0.5,9,4.5,-1.3,0,NA,0,0,0,70.1,202012260crd
Kenyan Drake,DrakKe00,receiving,ARI,2,2,5,0,0,-3,-1.5,8,4,-1.5,0,NA,0,0,0,79.2,202012260crd
Darrell Daniels,DaniDa02,receiving,ARI,2,1,7,0,NA,4,4,3,3,4.5,0,NA,0,0,0,58.3,202012260crd
Seth Devalve,DevaSe00,receiving,ARI,1,0,0,0,NA,0,NA,0,NA,35,0,NA,0,0,0,39.6,202012260crd
