player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Darren Waller,WallDa01,receiving,LVR,5,5,59,0,2,51,10.2,8,1.6,10.2,0,NA,0,0,0,115.8,202110170den
Hunter Renfrow,RenfHu00,receiving,LVR,5,3,36,0,1,17,5.7,19,6.3,7.4,0,NA,0,0,0,82.1,202110170den
Henry Ruggs III,RuggHe00,receiving,LVR,4,3,97,1,2,77,25.7,20,6.7,24.5,1,3,0,0,0,156.2,202110170den
Kenyan Drake,DrakKe00,receiving,LVR,2,2,39,1,1,24,12,15,7.5,12,0,NA,0,0,0,158.3,202110170den
Bryan Edwards,EdwaBr01,receiving,LVR,4,2,67,0,2,35,17.5,32,16,18.8,0,NA,0,0,0,95.8,202110170den
Josh Jacobs,JacoJo01,receiving,LVR,1,1,29,0,1,-3,-3,32,32,-3,0,NA,0,0,0,118.7,202110170den
Foster Moreau,MoreFo00,receiving,LVR,1,1,11,0,1,11,11,0,0,11,0,NA,0,0,0,112.5,202110170den
Jalen Richard,RichJa01,receiving,LVR,1,1,3,0,1,1,1,2,2,1,0,NA,0,0,0,79.2,202110170den
Alec Ingold,IngoAl01,receiving,LVR,1,0,0,0,NA,0,NA,0,NA,0,0,NA,1,100,0,39.6,202110170den
Willie Snead,SneaWi00,receiving,LVR,1,0,0,0,NA,0,NA,0,NA,6,0,NA,1,100,0,39.6,202110170den
Noah Fant,FantNo00,receiving,DEN,11,9,97,1,5,70,7.8,27,3,8.5,0,NA,1,9.1,0,133.7,202110170den
Courtland Sutton,SuttCo00,receiving,DEN,14,8,94,1,7,69,8.6,25,3.1,17.4,1,8,0,0,1,71.7,202110170den
Kendall Hinton,HintKe00,receiving,DEN,5,5,37,0,2,33,6.6,4,0.8,6.6,1,5,0,0,0,97.5,202110170den
Javonte Williams,WillJa10,receiving,DEN,3,3,15,0,0,1,0.3,14,4.7,0.3,1,3,0,0,0,87.5,202110170den
Eric Saubert,SaubEr00,receiving,DEN,5,3,23,0,1,15,5,8,2.7,5.4,0,NA,0,0,1,31.7,202110170den
Tim Patrick,PatrTi00,receiving,DEN,6,3,42,1,2,29,9.7,13,4.3,15,0,NA,0,0,1,72.9,202110170den
Melvin Gordon,GordMe00,receiving,DEN,3,3,23,0,1,0,0,23,7.7,0,0,NA,0,0,0,98.6,202110170den
Mike Boone,BoonMi00,receiving,DEN,1,1,3,0,NA,-4,-4,7,7,-4,0,NA,0,0,0,79.2,202110170den
