player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Dalvin Cook,CookDa01,receiving,MIN,8,6,8,0,NA,-7,-1.2,15,2.5,-0.9,0,NA,1,12.5,0,77.1,202001110sfo
Adam Thielen,ThieAd00,receiving,MIN,7,5,50,0,3,38,7.6,12,2.4,8,0,NA,0,0,1,51.8,202001110sfo
Irv Smith Jr.,SmitIr01,receiving,MIN,3,3,39,0,1,28,9.3,11,3.7,9.3,0,NA,0,0,0,118.7,202001110sfo
Stefon Diggs,DiggSt00,receiving,MIN,5,2,57,1,2,28,14,29,14.5,17,0,NA,0,0,0,122.5,202001110sfo
Kyle Rudolph,RudoKy00,receiving,MIN,3,2,4,0,NA,3,1.5,1,0.5,6.3,0,NA,0,0,0,70.1,202001110sfo
Ameer Abdullah,AbduAm00,receiving,MIN,1,1,7,0,NA,3,3,4,4,3,0,NA,0,0,0,95.8,202001110sfo
Garrett Bradbury,BradGa00,receiving,MIN,1,1,2,0,NA,-1,-1,3,3,-1,0,NA,0,0,0,79.2,202001110sfo
Tyler Conklin,ConkTy00,receiving,MIN,1,1,5,0,NA,-5,-5,10,10,-5,0,NA,0,0,0,87.5,202001110sfo
Kendrick Bourne,BourKe00,receiving,SFO,5,3,40,1,3,37,12.3,3,1,10.4,0,NA,1,20,0,125,202001110sfo
George Kittle,KittGe00,receiving,SFO,5,3,16,0,1,3,1,13,4.3,5,0,NA,1,20,0,65.4,202001110sfo
Deebo Samuel,SamuDe00,receiving,SFO,6,3,42,0,3,26,8.7,16,5.3,10.5,1,3,0,0,1,33.3,202001110sfo
Emmanuel Sanders,SandEm00,receiving,SFO,2,2,33,0,2,29,14.5,4,2,14.5,0,NA,0,0,0,118.7,202001110sfo
