player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Teddy Bridgewater,BridTe00,passing,CAR,23,28,254,11,37.9,186,6.6,96,4.2,3.4,158,6.9,0,0.0%,3,11.1%,1,12,6,1,8,25.8%,2,5,202010250nor
Drew Brees,BreeDr00,passing,NOR,29,36,287,16,43.2,178,4.9,150,5.2,4.2,137,4.7,1,2.9%,2,5.9%,1,6,1,2,4,10.8%,0,NA,202010250nor
Taysom Hill,HillTa00,passing,NOR,1,1,0,0,0,-1,-1,-1,-1,-1,1,1,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,202010250nor
