player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Jessie Bates III,BateJe00,defense,CIN,0,8,7,87.5%,153,21.9,19.1,0,118.7,9.4,55,98,0,0,0,0,0,9,0,0.0%,201812230cle
Hardy Nickerson,NickHa02,defense,CIN,0,5,5,100.0%,25,5,5,1,127.1,-0.6,-3,28,1,0,0,0,0,5,0,0.0%,201812230cle
Darqueze Dennard,DennDa00,defense,CIN,0,7,4,57.1%,35,8.8,5,0,70.5,7.7,31,4,2,0,0,0,0,7,1,12.5%,201812230cle
Darius Phillips,PhilDa02,defense,CIN,0,5,3,60.0%,32,10.7,6.4,0,78.7,14,14,18,0,0,0,0,0,5,1,16.7%,201812230cle
William Jackson III,JackWi02,defense,CIN,0,4,3,75.0%,48,16,12,1,154.2,14.5,36,12,0,0,0,0,0,2,1,33.3%,201812230cle
Nick Vigil,VigiNi00,defense,CIN,0,4,3,75.0%,30,10,7.5,0,95.8,1.3,7,23,6,0,0,0,0,6,0,0.0%,201812230cle
Vontaze Burfict,BurfVo00,defense,CIN,0,1,1,100.0%,4,4,4,0,83.3,4,4,0,1,0,0,0,0,2,0,0.0%,201812230cle
Shawn Williams,WillSh02,defense,CIN,0,3,1,33.3%,3,3,1,1,81.9,7.7,3,0,0,0,0,0,0,7,0,0.0%,201812230cle
Geno Atkins,AtkiGe99,defense,CIN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0.0%,201812230cle
Andrew Billings,BillAn00,defense,CIN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,1,50.0%,201812230cle
Michael Johnson,JohnMi98,defense,CIN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0.0%,201812230cle
Dre Kirkpatrick,KirkDr00,defense,CIN,0,1,0,0.0%,NA,NA,0,NA,39.6,20,NA,NA,0,0,0,0,0,1,0,0.0%,201812230cle
Denzel Ward,WardDe02,defense,CLE,0,7,3,42.9%,35,11.7,5,0,58.6,4,27,8,0,0,0,0,0,5,0,0.0%,201812230cle
Jamie Collins,CollJa00,defense,CLE,0,2,2,100.0%,20,10,10,0,108.3,3,6,14,3,1,0,0,1,3,0,0.0%,201812230cle
Damarious Randall,RandDa00,defense,CLE,0,2,2,100.0%,26,13,13,0,118.7,-0.5,-1,27,1,1,0,0,1,3,1,25.0%,201812230cle
Jabrill Peppers,PeppJa00,defense,CLE,0,3,2,66.7%,10,5,3.3,1,111.1,8,10,0,2,0,0,0,0,4,1,20.0%,201812230cle
Terrance Mitchell,MitcTe00,defense,CLE,0,3,2,66.7%,7,3.5,2.3,1,109.7,8.3,6,1,0,0,0,0,0,1,0,0.0%,201812230cle
T.J. Carrie,CarrTr00,defense,CLE,0,1,1,100.0%,28,28,28,0,118.7,0,0,28,0,0,0,0,0,2,0,0.0%,201812230cle
Briean Boddy-Calhoun,BoddBr01,defense,CLE,0,1,1,100.0%,7,7,7,0,95.8,4,4,3,0,0,0,0,0,1,0,0.0%,201812230cle
Myles Garrett,GarrMy00,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,3,5,1,16.7%,201812230cle
Joe Schobert,SchoJo00,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,0,1,3,3,1,25.0%,201812230cle
Emmanuel Ogbah,OgbaEm00,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,3,0,0.0%,201812230cle
Genard Avery,AverGe00,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,1,1,4,0,0.0%,201812230cle
Larry Ogunjobi,OgunLa00,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,4,1,20.0%,201812230cle
Derrick Kindred,KindDe00,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,3,0,0.0%,201812230cle
