player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Demaryius Thomas,ThomDe03,receiving,NYJ,5,5,63,0,4,58,11.6,5,1,11.6,0,NA,0,0,0,118.7,201910270jax
Robby Anderson,AndeRo04,receiving,NYJ,6,4,43,0,1,12,3,31,7.8,5.2,0,NA,0,0,2,47.9,201910270jax
Ryan Griffin,GrifRy00,receiving,NYJ,4,4,66,2,4,35,8.8,31,7.8,8.8,0,NA,0,0,0,158.3,201910270jax
Le'Veon Bell,BellLe00,receiving,NYJ,5,3,12,0,NA,-7,-2.3,19,6.3,-0.6,0,NA,1,20,0,64.6,201910270jax
Jamison Crowder,CrowJa00,receiving,NYJ,5,3,24,0,1,10,3.3,14,4.7,7.8,0,NA,0,0,0,72.1,201910270jax
Vyncint Smith,SmitVy00,receiving,NYJ,4,2,10,0,1,9,4.5,1,0.5,18.3,0,NA,0,0,1,16.7,201910270jax
Leonard Fournette,FourLe00,receiving,JAX,7,7,60,0,3,3,0.4,57,8.1,0.4,0,NA,0,0,0,102.4,201910270jax
DJ Chark,CharDJ00,receiving,JAX,12,6,79,1,5,54,9,25,4.2,8.2,0,NA,1,8.3,0,99,201910270jax
Chris Conley,ConlCh00,receiving,JAX,7,4,103,1,3,58,14.5,45,11.3,11.3,0,NA,1,14.3,0,141.4,201910270jax
Keelan Cole,ColeKe00,receiving,JAX,2,2,12,1,1,8,4,4,2,4,0,NA,0,0,0,131.2,201910270jax
Seth Devalve,DevaSe00,receiving,JAX,1,1,11,0,1,6,6,5,5,6,0,NA,0,0,0,112.5,201910270jax
Marqise Lee,LeexMa00,receiving,JAX,1,1,8,0,NA,4,4,4,4,4,0,NA,0,0,0,100,201910270jax
Josh Oliver,OlivJo00,receiving,JAX,2,1,6,0,NA,6,6,0,0,8,0,NA,1,50,0,56.2,201910270jax
Dede Westbrook,WestDe00,receiving,JAX,1,0,0,0,NA,0,NA,0,NA,6,0,NA,0,0,0,39.6,201910270jax
