player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Ben Roethlisberger,RoetBe00,passing,PIT,21,32,182,11,32.4,232,7.3,89,4.2,2.8,93,4.4,2,6.3%,6,18.8%,2,12,0,4,6,17.6%,0,NA,202011010rav
Lamar Jackson,JackLa00,passing,BAL,13,28,208,11,34.4,232,8.3,131,10.1,4.7,77,5.9,1,3.8%,9,34.6%,4,11,2,6,12,32.4%,5,3.6,202011010rav
