player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Marvin Jones,JoneMa02,receiving,DET,10,8,126,1,6,118,14.8,8,1,15.4,0,NA,0,0,0,152.1,201911030rai
Kenny Golladay,GollKe00,receiving,DET,7,4,132,1,4,79,19.8,53,13.3,20.9,0,NA,0,0,1,101.8,201911030rai
T.J. Hockenson,HockTJ00,receiving,DET,7,3,56,0,3,4,1.3,52,17.3,7,0,NA,0,0,0,71.1,201911030rai
Ty Johnson,JohnTy02,receiving,DET,3,3,7,0,0,2,0.7,5,1.7,0.7,0,NA,0,0,0,79.2,201911030rai
Danny Amendola,AmenDa00,receiving,DET,5,3,29,0,1,28,9.3,1,0.3,11.2,0,NA,0,0,0,76.2,201911030rai
J.D. McKissic,McKiJ.00,receiving,DET,4,3,40,1,2,22,7.3,18,6,6,0,NA,0,0,0,145.8,201911030rai
Logan Thomas,ThomLo00,receiving,DET,2,1,13,0,NA,13,13,0,0,7,0,NA,0,0,0,70.8,201911030rai
Jesse James,JameJe00,receiving,DET,2,1,3,0,NA,3,3,0,0,5,0,NA,0,0,0,56.2,201911030rai
Marvin Hall,HallMa02,receiving,DET,1,0,0,0,NA,0,NA,0,NA,9,0,NA,0,0,0,39.6,201911030rai
Hunter Renfrow,RenfHu00,receiving,OAK,7,6,54,1,4,40,6.7,14,2.3,6.4,0,NA,0,0,0,138.4,201911030rai
Zay Jones,JoneZa00,receiving,OAK,4,3,21,0,1,13,4.3,8,2.7,8,0,NA,0,0,0,86.5,201911030rai
Tyrell Williams,WillTy00,receiving,OAK,4,3,48,0,2,43,14.3,5,1.7,15,0,NA,0,0,0,114.6,201911030rai
Jalen Richard,RichJa01,receiving,OAK,4,3,56,0,2,29,9.7,27,9,7.3,0,NA,0,0,0,116.7,201911030rai
Darren Waller,WallDa01,receiving,OAK,2,2,52,0,2,19,9.5,33,16.5,9.5,0,NA,0,0,0,118.7,201911030rai
Foster Moreau,MoreFo00,receiving,OAK,2,1,3,1,1,3,3,0,0,10,0,NA,0,0,0,95.8,201911030rai
DeAndre Washington,WashDe00,receiving,OAK,1,1,21,0,1,3,3,18,18,3,0,NA,0,0,0,118.7,201911030rai
Marcell Ateman,AtemMa00,receiving,OAK,1,1,34,0,1,30,30,4,4,30,0,NA,0,0,0,118.7,201911030rai
Josh Jacobs,JacoJo01,receiving,OAK,2,0,0,0,0,0,NA,0,NA,-2,0,NA,2,100,0,39.6,201911030rai
