player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Ryan Fitzpatrick,FitzRy00,passing,MIA,21,39,214,14,32.6,336,8.6,134,6.4,3.4,80,3.8,1,2.6%,9,23.7%,4,21,3,2,9,18.8%,5,9,201911240cle
Baker Mayfield,MayfBa00,passing,CLE,24,34,327,15,42.9,299,8.8,197,8.2,5.8,130,5.4,1,3.0%,6,18.2%,1,14,4,1,6,17.1%,0,NA,201911240cle
