player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Nick Westbrook-Ikhine,WestNi00,receiving,TEN,5,2,25,1,2,22,11,3,1.5,11.6,0,NA,0,0,0,95.8,202111280nwe
Cody Hollister,HollCo00,receiving,TEN,4,2,22,0,2,7,3.5,15,7.5,3.8,0,NA,0,0,1,27.1,202111280nwe
Dontrell Hilliard,HillDo00,receiving,TEN,2,1,2,0,0,2,2,0,0,1.5,0,NA,0,0,0,56.2,202111280nwe
Geoff Swaim,SwaiGe00,receiving,TEN,1,1,8,0,NA,4,4,4,4,4,0,NA,0,0,0,100,202111280nwe
Chester Rogers,RogeCh02,receiving,TEN,3,1,2,0,NA,2,2,0,0,7.3,0,NA,0,0,0,42.4,202111280nwe
MyCole Pruitt,PruiMy00,receiving,TEN,2,1,10,0,1,9,9,1,1,6.5,0,NA,0,0,0,64.6,202111280nwe
D'Onta Foreman,ForeDO00,receiving,TEN,1,1,3,0,0,-3,-3,6,6,-3,0,NA,0,0,0,79.2,202111280nwe
Dez Fitzpatrick,FitzDe00,receiving,TEN,1,1,14,0,1,14,14,0,0,14,0,NA,0,0,0,118.7,202111280nwe
Anthony Firkser,FirkAn00,receiving,TEN,1,1,7,0,NA,2,2,5,5,2,0,NA,0,0,0,95.8,202111280nwe
Tory Carter,CartTo01,receiving,TEN,1,0,0,0,NA,0,NA,0,NA,0,0,NA,0,0,0,39.6,202111280nwe
Jakobi Meyers,MeyeJa01,receiving,NWE,8,5,98,0,4,71,14.2,27,5.4,15.1,0,NA,0,0,0,105.2,202111280nwe
Kendrick Bourne,BourKe00,receiving,NWE,6,5,61,2,2,24,4.8,37,7.4,3.3,1,5,0,0,0,148.6,202111280nwe
Brandon Bolden,BoldBr00,receiving,NWE,4,4,54,0,3,-6,-1.5,60,15,-1.5,2,2,0,0,0,118.7,202111280nwe
Nelson Agholor,AghoNe00,receiving,NWE,3,3,20,0,1,19,6.3,1,0.3,6.3,0,NA,0,0,0,94.4,202111280nwe
Jonnu Smith,SmitJo01,receiving,NWE,4,3,49,0,3,22,7.3,27,9,6.8,0,NA,0,0,0,115.6,202111280nwe
Hunter Henry,HenrHu00,receiving,NWE,5,2,16,0,1,7,3.5,9,4.5,9.6,0,NA,0,0,0,48.7,202111280nwe
Damien Harris,HarrDa06,receiving,NWE,1,1,12,0,1,-2,-2,14,14,-2,0,NA,0,0,0,116.7,202111280nwe
Rhamondre Stevenson,StevRh00,receiving,NWE,1,0,0,0,0,0,NA,0,NA,11,0,NA,0,0,0,39.6,202111280nwe
