player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Deshaun Watson,WatsDe00,passing,HOU,31,52,388,18,32.1,465,8.9,232,7.5,4.5,156,5,4,8.0%,10,20.0%,4,11,9,3,16,27.1%,3,6.7,202001120kan
Patrick Mahomes,MahoPa00,passing,KAN,23,35,321,16,45.7,228,6.5,145,6.3,4.1,176,7.7,5,14.3%,4,11.4%,0,8,5,3,8,20.5%,4,14,202001120kan
