player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Allen Robinson,RobiAl02,receiving,CHI,11,6,35,0,3,25,4.2,10,1.7,3.8,0,NA,1,9.1,0,60.8,202109120ram
Cole Kmet,KmetCo00,receiving,CHI,7,5,42,0,3,16,3.2,26,5.2,4.4,1,5,1,14.3,0,86.6,202109120ram
Darnell Mooney,MoonDa00,receiving,CHI,7,5,26,0,1,22,4.4,4,0.8,6.1,0,NA,0,0,1,37.5,202109120ram
Marquise Goodwin,GoodMa00,receiving,CHI,4,4,45,0,2,28,7,17,4.3,7,0,NA,0,0,0,113.5,202109120ram
Damien Williams,WillDa05,receiving,CHI,5,4,28,0,1,3,0.8,25,6.3,0,1,4,0,0,0,90,202109120ram
Damiere Byrd,ByrdDa00,receiving,CHI,3,3,19,0,1,13,4.3,6,2,4.3,1,3,0,0,0,93.1,202109120ram
Jimmy Graham,GrahJi00,receiving,CHI,2,1,11,0,1,10,10,1,1,6,0,NA,0,0,0,66.7,202109120ram
David Montgomery,MontDa01,receiving,CHI,1,1,10,0,1,0,0,10,10,0,0,NA,0,0,0,108.3,202109120ram
Cooper Kupp,KuppCo00,receiving,LAR,10,7,108,1,3,63,9,45,6.4,7.1,2,3.5,1,10,0,138.7,202109120ram
Tyler Higbee,HigbTy00,receiving,LAR,6,5,68,0,4,23,4.6,45,9,4.7,0,NA,0,0,0,113.9,202109120ram
Robert Woods,WoodRo02,receiving,LAR,4,3,27,1,2,19,6.3,8,2.7,5.8,0,NA,0,0,0,132.3,202109120ram
DeSean Jackson,JackDe00,receiving,LAR,2,2,21,0,1,16,8,5,2.5,8,0,NA,0,0,0,110.4,202109120ram
Van Jefferson,JeffVa00,receiving,LAR,3,2,80,1,2,57,28.5,23,11.5,29,0,NA,0,0,0,149.3,202109120ram
Darrell Henderson,HendDa00,receiving,LAR,1,1,17,0,1,3,3,14,14,3,1,1,0,0,0,118.7,202109120ram
