player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Odell Beckham Jr.,BeckOd00,receiving,NYG,11,4,73,2,4,63,15.8,10,2.5,14.9,0,NA,2,18.2,0,99.6,201811120sfo
Evan Engram,EngrEv00,receiving,NYG,5,4,46,0,1,32,8,14,3.5,12.8,0,NA,0,0,0,105,201811120sfo
Saquon Barkley,BarkSa00,receiving,NYG,5,4,33,0,2,-7,-1.8,40,10,2.8,1,4,0,0,0,94.2,201811120sfo
Sterling Shepard,ShepSt00,receiving,NYG,3,2,9,1,2,9,4.5,0,0,3,0,NA,0,0,0,109.7,201811120sfo
Elijhaa Penny,PennEl00,receiving,NYG,2,2,12,0,NA,0,0,12,6,0,0,NA,0,0,0,91.7,201811120sfo
Spencer Pulley,PullSp00,receiving,NYG,1,1,-2,0,NA,-2,-2,0,0,-2,0,NA,0,0,0,79.2,201811120sfo
Corey Coleman,ColeCo00,receiving,NYG,1,1,11,0,1,11,11,0,0,11,0,NA,0,0,0,112.5,201811120sfo
Rhett Ellison,ElliRh00,receiving,NYG,1,1,6,0,NA,1,1,5,5,1,0,NA,0,0,0,91.7,201811120sfo
Bennie Fowler,FowlBe00,receiving,NYG,1,0,0,0,NA,0,NA,0,NA,9,0,NA,0,0,0,39.6,201811120sfo
Wayne Gallman,GallWa00,receiving,NYG,1,0,0,0,NA,0,NA,0,NA,3,0,NA,0,0,0,39.6,201811120sfo
George Kittle,KittGe00,receiving,SFO,10,9,83,0,4,40,4.4,43,4.8,4.4,0,NA,0,0,0,101.2,201811120sfo
Marquise Goodwin,GoodMa00,receiving,SFO,5,4,69,0,4,62,15.5,7,1.8,13.6,0,NA,1,20,1,79.2,201811120sfo
Dante Pettis,PettDa00,receiving,SFO,6,4,12,0,NA,-2,-0.5,14,3.5,3.2,0,NA,0,0,0,70.1,201811120sfo
Kendrick Bourne,BourKe00,receiving,SFO,6,4,33,0,2,27,6.8,6,1.5,13,0,NA,0,0,1,41,201811120sfo
Matt Breida,BreiMa00,receiving,SFO,4,3,31,1,2,20,6.7,11,3.7,8.8,0,NA,0,0,0,136.5,201811120sfo
Kyle Juszczyk,JuszKy00,receiving,SFO,2,2,10,0,1,2,1,8,4,1,0,NA,0,0,0,87.5,201811120sfo
Trent Taylor,TaylTr02,receiving,SFO,1,1,12,0,1,7,7,5,5,7,0,NA,0,0,0,116.7,201811120sfo
Alfred Morris,MorrAl00,receiving,SFO,1,0,0,0,NA,0,NA,0,NA,2,0,NA,0,0,0,39.6,201811120sfo
