player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Jimmy Garoppolo,GaroJi00,passing,SFO,26,35,349,14,36.8,216,6.2,172,6.6,4.9,177,6.8,4,11.8%,2,5.9%,3,17,0,2,5,12.8%,1,2,201912080nor
Emmanuel Sanders,SandEm00,passing,SFO,1,1,35,1,100,22,22,22,22,22,13,13,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,201912080nor
Drew Brees,BreeDr00,passing,NOR,29,40,349,17,42.5,215,5.4,154,5.3,3.9,195,6.7,2,5.1%,2,5.1%,0,14,1,0,1,2.5%,0,NA,201912080nor
Taysom Hill,HillTa00,passing,NOR,0,1,0,0,0,35,35,0,NA,0,0,NA,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,1,6,201912080nor
