player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Ezekiel Elliott,ElliEz00,rushing,DAL,18,87,4,79,4.4,8,0.4,0,NA,202201080phi
Corey Clement,ClemCo00,rushing,DAL,7,58,3,26,3.7,32,4.6,1,7,202201080phi
JaQuan Hardy,HardJa01,rushing,DAL,3,26,1,12,4,14,4.7,0,NA,202201080phi
Cooper Rush,RushCo00,rushing,DAL,3,-4,NA,-4,-1.3,0,0,0,NA,202201080phi
Ito Smith,SmitIt00,rushing,DAL,1,4,1,4,4,0,0,0,NA,202201080phi
Jason Huntley,HuntJa01,rushing,PHI,13,51,2,38,2.9,13,1,0,NA,202201080phi
Kenneth Gainwell,GainKe00,rushing,PHI,12,78,6,70,5.8,8,0.7,0,NA,202201080phi
Gardner Minshew II,MinsGa00,rushing,PHI,5,10,1,10,2,0,0,0,NA,202201080phi
Jalen Reagor,ReagJa00,rushing,PHI,3,10,0,7,2.3,3,1,0,NA,202201080phi
