player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Dan Arnold,ArnoDa00,receiving,JAX,7,5,75,0,2,39,7.8,36,7.2,7,0,NA,1,14.3,0,106.2,202111140clt
James Robinson,RobiJa00,receiving,JAX,5,4,27,0,1,1,0.3,26,6.5,-1,0,NA,1,20,0,89.2,202111140clt
Laviska Shenault Jr.,ShenLa00,receiving,JAX,8,3,15,0,1,6,2,9,3,8.1,0,NA,0,0,0,45.8,202111140clt
Marvin Jones,JoneMa02,receiving,JAX,6,2,35,0,2,33,16.5,2,1,18.8,0,NA,0,0,0,54.2,202111140clt
Laquon Treadwell,TreaLa00,receiving,JAX,1,1,18,0,1,17,17,1,1,17,0,NA,0,0,0,118.7,202111140clt
Carlos Hyde,HydeCa00,receiving,JAX,2,1,0,0,NA,-7,-7,7,7,1.5,0,NA,0,0,0,56.2,202111140clt
Tavon Austin,AustTa00,receiving,JAX,1,0,0,0,NA,0,NA,0,NA,15,0,NA,0,0,0,39.6,202111140clt
Jamal Agnew,AgneJa00,receiving,JAX,5,0,0,0,0,0,NA,0,NA,15.6,0,NA,1,20,0,39.6,202111140clt
Jonathan Taylor,TaylJo02,receiving,IND,8,6,10,0,0,-9,-1.5,19,3.2,-0.9,0,NA,1,12.5,0,77.1,202111140clt
Michael Pittman Jr.,PittMi01,receiving,IND,5,5,71,0,4,52,10.4,19,3.8,10.4,0,NA,0,0,0,118.7,202111140clt
Jack Doyle,DoylJa00,receiving,IND,5,3,31,0,1,10,3.3,21,7,6.2,0,NA,1,20,0,77.9,202111140clt
Nyheim Hines,HineNy00,receiving,IND,4,2,17,0,2,7,3.5,10,5,3.5,0,NA,0,0,0,61.5,202111140clt
Zach Pascal,PascZa00,receiving,IND,2,2,9,0,NA,0,0,9,4.5,0,0,NA,0,0,0,85.4,202111140clt
T.Y. Hilton,HiltT.00,receiving,IND,5,1,5,0,NA,5,5,0,0,12,0,NA,0,0,0,39.6,202111140clt
Kylen Granson,GranKy00,receiving,IND,1,1,15,0,1,4,4,11,11,4,0,NA,0,0,0,118.7,202111140clt
Ashton Dulin,DuliAs00,receiving,IND,1,1,16,0,1,3,3,13,13,3,0,NA,0,0,0,118.7,202111140clt
Mo Alie-Cox,AlieMo00,receiving,IND,2,1,6,0,NA,5,5,1,1,5,0,NA,0,0,0,56.2,202111140clt
