player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Roderic Teamer,TeamRo00,defense,LVR,0,6,5,83.3%,37,7.4,6.2,0,92.4,6.7,22,15,0,0,0,0,0,8,1,11.1%,202201020clt
Denzel Perryman,PerrDe00,defense,LVR,0,4,3,75.0%,20,6.7,5,0,85.4,2.5,12,8,0,0,0,0,0,7,0,0.0%,202201020clt
Nate Hobbs,HobbNa00,defense,LVR,0,2,2,100.0%,3,1.5,1.5,0,79.2,-2,-4,7,2,0,1,0,1,4,0,0.0%,202201020clt
Divine Deablo,DeabDi00,defense,LVR,0,4,2,50.0%,23,11.5,5.8,0,67.7,8,18,5,0,0,0,0,0,9,0,0.0%,202201020clt
Casey Hayward,HaywCa00,defense,LVR,0,3,2,66.7%,48,24,16,1,149.3,17.7,41,7,0,0,0,0,0,2,1,33.3%,202201020clt
Trevon Moehrig,MoehTr00,defense,LVR,0,1,1,100.0%,NA,NA,0,NA,79.2,NA,NA,NA,1,1,0,0,1,1,2,66.7%,202201020clt
Brandon Facyson,FacyBr00,defense,LVR,0,2,1,50.0%,12,12,6,0,68.7,9.5,11,1,1,0,1,0,1,1,0,0.0%,202201020clt
K.J. Wright,WrigK.00,defense,LVR,0,1,1,100.0%,NA,NA,0,NA,79.2,0,NA,NA,0,0,0,0,0,2,0,0.0%,202201020clt
Maxx Crosby,CrosMa00,defense,LVR,0,1,1,100.0%,5,5,5,0,87.5,-3,-3,8,0,0,0,0,0,2,0,0.0%,202201020clt
Yannick Ngakoue,NgakYa00,defense,LVR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,1,4,1,1,50.0%,202201020clt
Damion Square,SquaDa00,defense,LVR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,NA,202201020clt
Quinton Jefferson,JeffQu00,defense,LVR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,2,0,0.0%,202201020clt
Desmond Trufant,TrufDe00,defense,LVR,0,1,0,0.0%,NA,NA,0,NA,39.6,19,NA,NA,0,0,0,0,0,1,0,0.0%,202201020clt
Kenny Moore,MoorKe03,defense,IND,0,7,7,100.0%,92,13.1,13.1,1,158.3,10.3,72,20,0,0,0,0,0,5,2,28.6%,202201020clt
Darius Leonard,LeonDa00,defense,IND,1,5,4,80.0%,48,12,9.6,0,67.1,5.8,15,33,4,1,0,0,1,7,2,22.2%,202201020clt
Rock Ya-Sin,Ya-SRo00,defense,IND,0,8,4,50.0%,28,7,3.5,0,58.3,8.4,20,8,0,0,0,0,0,4,2,33.3%,202201020clt
Isaiah Rodgers,RodgIs00,defense,IND,1,4,3,75.0%,17,5.7,4.3,0,42.7,13.3,9,8,0,0,0,0,0,4,1,20.0%,202201020clt
Bobby Okereke,OkerBo00,defense,IND,0,3,2,66.7%,16,8,5.3,0,79.9,6.7,8,8,2,0,0,0,0,10,2,16.7%,202201020clt
Xavier Rhodes,RhodXa00,defense,IND,0,2,1,50.0%,3,3,1.5,0,56.2,19,3,0,0,0,0,0,0,2,0,0.0%,202201020clt
George Odum,OdumGe00,defense,IND,0,1,1,100.0%,42,42,42,0,118.7,37,37,5,0,0,0,0,0,6,0,0.0%,202201020clt
Zaire Franklin,FranZa00,defense,IND,0,1,1,100.0%,-2,-2,-2,0,79.2,-2,-2,0,0,0,0,0,0,5,0,0.0%,202201020clt
DeForest Buckner,BuckDe00,defense,IND,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0.5,2,8,0,0.0%,202201020clt
Kemoko Turay,TuraKe00,defense,IND,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0.5,2,1,0,0.0%,202201020clt
Kwity Paye,PayeKw00,defense,IND,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,3,0,0.0%,202201020clt
Taylor Stallworth,StalTa00,defense,IND,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,2,1,0,0.0%,202201020clt
Khari Willis,WillKh00,defense,IND,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,3,0,0.0%,202201020clt
Grover Stewart,StewGr00,defense,IND,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,50.0%,202201020clt
