player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Xavier McKinney,McKiXa00,defense,NYG,0,4,4,100.0%,40,10,10,1,147.9,5.5,22,18,0,0,0,0,0,6,0,0.0%,202112260phi
Julian Love,LoveJu00,defense,NYG,0,4,4,100.0%,71,17.8,17.8,0,118.7,14.5,58,13,0,0,0,0,0,7,0,0.0%,202112260phi
James Bradberry,BradJa00,defense,NYG,0,5,3,60.0%,53,17.7,10.6,0,96.2,12.6,45,8,0,0,0,0,0,2,0,0.0%,202112260phi
Steven Parker,ParkSt00,defense,NYG,0,4,2,50.0%,8,4,2,0,56.2,3.5,7,1,0,0,0,0,0,2,0,0.0%,202112260phi
Jaylon Smith,SmitJa05,defense,NYG,0,3,1,33.3%,9,9,3,0,42.4,1.7,0,9,1,2,0,0,2,3,0,0.0%,202112260phi
Lorenzo Carter,CartLo01,defense,NYG,0,2,1,50.0%,3,3,1.5,0,56.2,-1.5,4,-1,1,0,0,1,1,3,0,0.0%,202112260phi
Tae Crowder,CrowTa00,defense,NYG,0,1,1,100.0%,10,10,10,0,108.3,5,5,5,0,0,0,0,0,4,0,0.0%,202112260phi
Dexter Lawrence,LawrDe03,defense,NYG,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,0,3,1,0,0.0%,202112260phi
Logan Ryan,RyanLo00,defense,NYG,0,1,0,0.0%,NA,NA,0,NA,39.6,17,NA,NA,4,1,0,0,1,6,0,0.0%,202112260phi
Leonard Williams,WillLe02,defense,NYG,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,4,0,0.0%,202112260phi
Azeez Ojulari,OjulAz00,defense,NYG,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,3,0,0.0%,202112260phi
Elerson Smith,SmitEl00,defense,NYG,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,2,0,0.0%,202112260phi
Jarren Williams,WillJa09,defense,NYG,0,3,0,0.0%,NA,NA,0,NA,39.6,5,NA,NA,0,0,0,0,0,5,0,0.0%,202112260phi
Alex Singleton,SingAl00,defense,PHI,1,6,5,83.3%,34,6.8,5.7,0,50.7,5.2,25,9,1,0,0,0,0,12,1,7.7%,202112260phi
Zech McPhearson,McPhZe00,defense,PHI,0,6,4,66.7%,14,3.5,2.3,0,70.1,5.5,-1,15,0,0,0,0,0,2,2,50.0%,202112260phi
Steven Nelson,NelsSt01,defense,PHI,0,5,4,80.0%,24,6,4.8,0,86.7,6,17,7,0,0,0,0,0,4,0,0.0%,202112260phi
T.J. Edwards,EdwaTJ02,defense,PHI,0,4,3,75.0%,12,4,3,0,77.1,4.5,9,3,3,0,0,0,0,16,0,0.0%,202112260phi
Avonte Maddox,MaddAv00,defense,PHI,0,5,2,40.0%,4,2,0.8,0,47.9,0.2,0,4,0,0,0,0,0,3,0,0.0%,202112260phi
Anthony Harris,HarrAn01,defense,PHI,0,4,2,50.0%,6,3,1.5,0,56.2,4,-6,12,0,0,0,0,0,5,0,0.0%,202112260phi
Marcus Epps,EppsMa00,defense,PHI,0,2,1,50.0%,4,4,2,0,56.2,6.5,4,0,0,0,0,0,0,3,0,0.0%,202112260phi
Josiah Scott,ScotJo00,defense,PHI,0,2,1,50.0%,11,11,5.5,0,66.7,7,9,2,0,0,0,0,0,2,0,0.0%,202112260phi
