player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Greg Olsen,OlseGr00,receiving,SEA,7,5,35,0,3,33,6.6,2,0.4,8.1,0,NA,0,0,0,82.4,202010040mia
D.K. Metcalf,MetcDK00,receiving,SEA,6,4,106,0,4,59,14.8,47,11.8,14.5,1,4,0,0,1,70.1,202010040mia
Chris Carson,CarsCh00,receiving,SEA,4,3,20,0,2,5,1.7,15,5,0.5,0,NA,0,0,0,85.4,202010040mia
David Moore,MoorDa03,receiving,SEA,4,3,95,1,3,58,19.3,37,12.3,18,0,NA,0,0,0,156.2,202010040mia
DeeJay Dallas,DallDe00,receiving,SEA,2,2,15,0,1,2,1,13,6.5,1,1,2,0,0,0,97.9,202010040mia
Will Dissly,DissWi00,receiving,SEA,2,2,15,0,1,7,3.5,8,4,3.5,0,NA,0,0,0,97.9,202010040mia
Freddie Swain,SwaiFr00,receiving,SEA,3,2,32,0,1,7,3.5,25,12.5,4.3,0,NA,0,0,0,102.1,202010040mia
Tyler Lockett,LockTy00,receiving,SEA,4,2,39,0,1,18,9,21,10.5,14.3,0,NA,1,25,0,84.4,202010040mia
Travis Homer,HomeTr00,receiving,SEA,1,1,3,1,1,3,3,0,0,3,0,NA,0,0,0,118.7,202010040mia
DeVante Parker,ParkDe01,receiving,MIA,12,10,110,0,5,74,7.4,36,3.6,7.5,1,10,1,8.3,0,104.9,202010040mia
Isaiah Ford,FordIs00,receiving,MIA,10,4,48,0,3,35,8.8,13,3.3,9.3,0,NA,0,0,1,15.8,202010040mia
Matt Breida,BreiMa00,receiving,MIA,3,3,39,0,2,4,1.3,35,11.7,1.3,1,3,0,0,0,118.7,202010040mia
Myles Gaskin,GaskMy00,receiving,MIA,4,3,22,0,0,-2,-0.7,24,8,-1,0,NA,0,0,0,87.5,202010040mia
Jakeem Grant,GranJa00,receiving,MIA,5,3,36,0,2,28,9.3,8,2.7,13.2,0,NA,0,0,1,42.5,202010040mia
Durham Smythe,SmytDu00,receiving,MIA,2,2,30,0,2,11,5.5,19,9.5,5.5,0,NA,0,0,0,118.7,202010040mia
Preston Williams,WillPr01,receiving,MIA,3,1,15,0,1,14,14,1,1,13,0,NA,0,0,0,50.7,202010040mia
Jordan Howard,HowaJo00,receiving,MIA,1,1,-3,0,NA,-3,-3,0,0,-4,0,NA,0,0,0,79.2,202010040mia
Mike Gesicki,GesiMi00,receiving,MIA,3,1,15,0,1,15,15,0,0,14.3,0,NA,0,0,0,50.7,202010040mia
Chandler Cox,CoxxCh01,receiving,MIA,1,1,3,0,1,0,0,3,3,0,0,NA,0,0,0,79.2,202010040mia
Adam Shaheen,ShahAd00,receiving,MIA,1,0,0,0,NA,0,NA,0,NA,3,0,NA,0,0,0,39.6,202010040mia
