player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Jimmy Garoppolo,GaroJi00,passing,SFO,17,25,314,12,46.2,162,6.5,126,7.4,5,188,11.1,2,8.7%,2,8.7%,1,14,2,2,5,NA,1,3,202109120det
Trey Lance,LancTr00,passing,SFO,1,1,5,1,100,3,3,3,3,3,2,2,0,0.0%,0,0.0%,0,0,0,0,0,NA,0,NA,202109120det
Jared Goff,GoffJa00,passing,DET,38,57,338,19,31.7,341,6,148,3.9,2.6,190,5,3,5.4%,12,21.4%,3,7,1,6,10,NA,3,4.7,202109120det
