player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Diontae Johnson,JohnDi01,receiving,PIT,7,4,54,0,2,23,5.8,31,7.8,10.4,0,NA,0,0,0,81.8,201912290rav
Vance McDonald,McDoVa00,receiving,PIT,2,2,19,0,1,7,3.5,12,6,3.5,0,NA,0,0,0,106.2,201912290rav
JuJu Smith-Schuster,SmitJu00,receiving,PIT,6,2,6,0,1,-10,-5,16,8,2.5,0,NA,1,16.7,0,42.4,201912290rav
Jaylen Samuels,SamuJa00,receiving,PIT,2,1,16,0,1,0,0,16,16,-3,0,NA,1,50,0,77.1,201912290rav
James Washington,WashJa00,receiving,PIT,3,0,0,0,NA,0,NA,0,NA,11.3,0,NA,2,66.7,0,39.6,201912290rav
Willie Snead,SneaWi00,receiving,BAL,5,3,22,0,NA,16,5.3,6,2,3.4,0,NA,0,0,1,30.8,201912290rav
Marquise Brown,BrowMa04,receiving,BAL,2,2,15,0,NA,8,4,7,3.5,4,0,NA,0,0,0,97.9,201912290rav
Hayden Hurst,HursHa00,receiving,BAL,2,2,35,0,2,24,12,11,5.5,12,0,NA,0,0,0,118.7,201912290rav
Nick Boyle,BoylNi00,receiving,BAL,2,1,6,0,NA,6,6,0,0,4.5,0,NA,0,0,0,56.2,201912290rav
Gus Edwards,EdwaGu00,receiving,BAL,1,1,2,0,0,-2,-2,4,4,-2,0,NA,0,0,0,79.2,201912290rav
Justice Hill,HillJu00,receiving,BAL,2,1,10,0,1,-6,-6,16,16,-7,0,NA,0,0,0,64.6,201912290rav
Jaleel Scott,ScotJa02,receiving,BAL,3,1,6,0,NA,0,0,6,6,13,0,NA,0,0,0,42.4,201912290rav
Miles Boykin,BoykMi00,receiving,BAL,2,0,0,0,NA,0,NA,0,NA,25.5,0,NA,0,0,0,39.6,201912290rav
Seth Roberts,RobeSe00,receiving,BAL,1,0,0,0,NA,0,NA,0,NA,3,0,NA,0,0,0,39.6,201912290rav
