player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Dawson Knox,KnoxDa00,receiving,BUF,4,3,117,1,3,97,32.3,20,6.7,26.5,0,NA,0,0,0,156.2,202110100kan
Emmanuel Sanders,SandEm00,receiving,BUF,5,3,54,2,3,52,17.3,2,0.7,15.8,0,NA,0,0,0,136.7,202110100kan
Zack Moss,MossZa00,receiving,BUF,4,3,55,0,3,-2,-0.7,57,19,0.5,1,3,1,25,0,116.7,202110100kan
Stefon Diggs,DiggSt00,receiving,BUF,5,2,69,0,2,48,24,21,10.5,18,0,NA,0,0,0,87.5,202110100kan
Cole Beasley,BeasCo00,receiving,BUF,2,1,5,0,NA,-2,-2,7,7,6.5,0,NA,0,0,0,56.2,202110100kan
Gabriel Davis,DaviGa01,receiving,BUF,1,1,16,0,1,13,13,3,3,13,0,NA,0,0,0,118.7,202110100kan
Tommy Sweeney,SweeTo00,receiving,BUF,1,1,1,0,NA,1,1,0,0,1,0,NA,0,0,0,79.2,202110100kan
Devin Singletary,SingDe00,receiving,BUF,2,1,-2,0,NA,-4,-4,2,2,-3,0,NA,1,50,0,56.2,202110100kan
Mecole Hardman,HardMe00,receiving,KAN,12,9,76,0,3,53,5.9,23,2.6,6.2,0,NA,0,0,1,56.3,202110100kan
Tyreek Hill,HillTy00,receiving,KAN,13,7,63,0,4,20,2.9,43,6.1,5.9,1,7,2,15.4,1,35.1,202110100kan
Travis Kelce,KelcTr00,receiving,KAN,10,6,57,1,4,38,6.3,19,3.2,10.4,3,2,0,0,0,109.2,202110100kan
Darrel Williams,WillDa10,receiving,KAN,5,3,18,0,1,5,1.7,13,4.3,1.6,0,NA,1,20,0,67.1,202110100kan
Byron Pringle,PrinBy00,receiving,KAN,2,2,11,1,2,8,4,3,1.5,4,0,NA,0,0,0,129.2,202110100kan
Jerick McKinnon,McKiJe00,receiving,KAN,2,2,13,0,NA,-5,-2.5,18,9,-2.5,0,NA,0,0,0,93.7,202110100kan
Demarcus Robinson,RobiDe01,receiving,KAN,2,1,8,0,NA,5,5,3,3,18.5,0,NA,0,0,0,60.4,202110100kan
Josh Gordon,GordJo02,receiving,KAN,1,1,11,0,1,11,11,0,0,11,0,NA,0,0,0,112.5,202110100kan
Clyde Edwards-Helaire,EdwaCl00,receiving,KAN,2,1,11,0,1,-4,-4,15,15,-5,0,NA,1,50,0,66.7,202110100kan
Blake Bell,BellBl00,receiving,KAN,1,1,4,0,NA,3,3,1,1,3,0,NA,0,0,0,83.3,202110100kan
