player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Alshon Jeffery,JeffAl00,receiving,PHI,8,8,160,0,5,111,13.9,49,6.1,13.9,0,NA,0,0,0,118.7,201812160ram
Golden Tate,TateGo00,receiving,PHI,5,5,43,0,1,17,3.4,26,5.2,3.4,2,2.5,0,0,0,102.5,201812160ram
Zach Ertz,ErtzZa00,receiving,PHI,7,3,22,0,1,7,2.3,15,5,8.6,0,NA,1,14.3,1,11.3,201812160ram
Darren Sproles,SproDa00,receiving,PHI,4,3,16,0,0,3,1,13,4.3,-1,0,NA,0,0,0,81.2,201812160ram
Dallas Goedert,GoedDa00,receiving,PHI,2,2,12,0,2,10,5,2,1,5,0,NA,0,0,0,91.7,201812160ram
Wendell Smallwood,SmalWe00,receiving,PHI,2,2,9,0,0,-4,-2,13,6.5,-2,0,NA,0,0,0,85.4,201812160ram
Nelson Agholor,AghoNe00,receiving,PHI,2,1,8,0,NA,5,5,3,3,23,0,NA,0,0,0,60.4,201812160ram
Josh Adams,AdamJo03,receiving,PHI,1,0,0,0,0,0,NA,0,NA,-2,0,NA,1,100,0,39.6,201812160ram
Todd Gurley,GurlTo01,receiving,LAR,13,10,76,0,3,9,0.9,67,6.7,2.6,0,NA,1,7.7,0,90.5,201812160ram
Robert Woods,WoodRo02,receiving,LAR,9,7,74,0,5,22,3.1,52,7.4,3.4,1,7,0,0,0,100.9,201812160ram
Brandin Cooks,CookBr00,receiving,LAR,7,6,59,0,4,54,9,5,0.8,7.7,0,NA,0,0,0,101.8,201812160ram
Gerald Everett,EverGe00,receiving,LAR,7,5,46,0,2,21,4.2,25,5,5.7,0,NA,0,0,0,89,201812160ram
Josh Reynolds,ReynJo00,receiving,LAR,12,5,70,0,3,40,8,30,6,13.1,0,NA,0,0,1,26.4,201812160ram
Tyler Higbee,HigbTy00,receiving,LAR,2,2,14,0,1,5,2.5,9,4.5,2.5,0,NA,0,0,0,95.8,201812160ram
KhaDarel Hodge,HodgKh00,receiving,LAR,1,0,0,0,NA,0,NA,0,NA,7,0,NA,0,0,0,39.6,201812160ram
