player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Philip Rivers,RivePh00,passing,LAC,24,38,329,19,48.7,426,11.2,213,8.9,5.6,116,4.8,1,2.7%,7,18.9%,1,10,2,4,7,17.9%,0,NA,201910200oti
Ryan Tannehill,TannRy00,passing,TEN,23,29,312,16,51.6,209,7.2,173,7.5,6,139,6,0,0.0%,2,7.1%,2,7,4,3,9,28.1%,1,6,201910200oti
Brett Kern,KernBr20,passing,TEN,1,1,11,1,100,3,3,3,3,3,8,8,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,201910200oti
