player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Jermaine Carter Jr.,CartJe00,defense,CAR,0,4,3,75.0%,24,8,6,0,89.6,7.3,9,15,1,0,0,0,0,5,1,16.7%,201812300nor
James Bradberry,BradJa00,defense,CAR,0,6,3,50.0%,27,9,4.5,0,62.5,10.8,24,3,0,0,0,0,0,7,1,12.5%,201812300nor
Thomas Davis,DaviTh20,defense,CAR,0,4,3,75.0%,28,9.3,7,0,93.7,4,16,12,2,0,0,0,0,5,0,0.0%,201812300nor
David Mayo,MayoDa00,defense,CAR,0,2,2,100.0%,17,8.5,8.5,0,102.1,8,16,1,3,1,0,0,1,6,3,33.3%,201812300nor
Donte Jackson,JackDo02,defense,CAR,0,3,2,66.7%,11,5.5,3.7,0,72.9,2,3,8,0,0,0,0,0,9,2,18.2%,201812300nor
Andre Smith,SmitAn04,defense,CAR,0,1,1,100.0%,6,6,6,0,91.7,3,3,3,0,0,0,0,0,2,1,33.3%,201812300nor
Eric Reid,ReidEr00,defense,CAR,0,1,1,100.0%,13,13,13,0,118.7,1,1,12,1,0,0,0,0,5,1,16.7%,201812300nor
Julius Peppers,PeppJu99,defense,CAR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,1,3,4,0,0.0%,201812300nor
Mario Addison,AddiMa00,defense,CAR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,2,1,0,0.0%,201812300nor
Marquis Haynes,HaynMa01,defense,CAR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0.0%,201812300nor
Kyle Love,LoveKy00,defense,CAR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,1,50.0%,201812300nor
Captain Munnerlyn,MunnCa99,defense,CAR,0,2,0,0.0%,NA,NA,0,NA,39.6,8.5,NA,NA,1,0,0,0,0,0,0,NA,201812300nor
Mike Adams,AdamMi21,defense,CAR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0.0%,201812300nor
Vernon Butler,ButlVe00,defense,CAR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,50.0%,201812300nor
Rashaan Gaulden,GaulRa00,defense,CAR,0,1,0,0.0%,NA,NA,0,NA,39.6,13,NA,NA,0,0,0,0,0,3,0,0.0%,201812300nor
Colin Jones,JoneCo01,defense,CAR,1,1,0,0.0%,NA,NA,0,NA,0,18,NA,NA,0,0,0,0,0,2,1,33.3%,201812300nor
Demario Davis,DaviDe00,defense,NOR,0,5,4,80.0%,51,12.8,10.2,0,109.2,0.6,3,48,5,0,0,0,0,4,1,20.0%,201812300nor
Eli Apple,ApplEl00,defense,NOR,0,9,3,33.3%,69,23,7.7,1,98.8,10.4,56,13,0,0,0,0,0,2,1,33.3%,201812300nor
Vonn Bell,BellVo00,defense,NOR,0,2,2,100.0%,36,18,18,0,118.7,1,2,34,3,0,1,0,1,7,0,0.0%,201812300nor
P.J. Williams,WillP.00,defense,NOR,0,3,2,66.7%,28,14,9.3,0,96.5,5,15,13,0,0,0,0,0,1,1,50.0%,201812300nor
Kurt Coleman,ColeKu99,defense,NOR,0,3,2,66.7%,17,8.5,5.7,1,120.8,12,16,1,1,0,0,0,0,3,1,25.0%,201812300nor
Justin Hardee,HardJu01,defense,NOR,0,2,2,100.0%,8,4,4,0,83.3,3.5,7,1,0,0,0,0,0,3,0,0.0%,201812300nor
Alex Anzalone,AnzaAl00,defense,NOR,0,1,1,100.0%,8,8,8,0,100,2,2,6,2,0,0,0,0,6,0,0.0%,201812300nor
Manti Te'o,TeoxMa00,defense,NOR,0,2,1,50.0%,3,3,1.5,0,56.2,1,2,1,3,0,0,0,0,6,0,0.0%,201812300nor
Marcus Williams,WillMa06,defense,NOR,0,1,1,100.0%,15,15,15,0,118.7,15,15,0,1,0,0,0,0,4,1,20.0%,201812300nor
Marshon Lattimore,LattMa01,defense,NOR,0,1,1,100.0%,38,38,38,0,118.7,35,35,3,0,0,0,0,0,2,0,0.0%,201812300nor
Chris Banjo,BanjCh00,defense,NOR,0,1,1,100.0%,53,53,53,1,158.3,50,50,3,0,0,0,0,0,2,0,0.0%,201812300nor
Trey Hendrickson,HendTr00,defense,NOR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,3,5,0,0.0%,201812300nor
Marcus Davenport,DaveMa00,defense,NOR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.5,3,3,0,0.0%,201812300nor
David Onyemata,OnyeDa00,defense,NOR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0.5,2,2,1,33.3%,201812300nor
A.J. Klein,KleiAJ00,defense,NOR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,1,0,1,6,0,0.0%,201812300nor
Alex Okafor,OkafAl00,defense,NOR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0.0%,201812300nor
Cameron Jordan,JordCa00,defense,NOR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0.0%,201812300nor
Craig Robertson,RobeCr00,defense,NOR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,3,0,0.0%,201812300nor
Ken Crawley,CrawKe02,defense,NOR,0,2,0,0.0%,NA,NA,0,NA,39.6,9,NA,NA,0,0,0,0,0,0,0,NA,201812300nor
