player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Devontae Booker,BookDe00,receiving,DEN,4,4,23,0,1,-3,-0.8,26,6.5,-0.8,1,4,0,0,0,90.6,201810280kan
Matt LaCosse,LaCoMa00,receiving,DEN,5,4,29,0,1,16,4,13,3.3,4.6,0,NA,0,0,0,90.8,201810280kan
Emmanuel Sanders,SandEm00,receiving,DEN,4,4,57,0,2,52,13,5,1.3,13,0,NA,0,0,0,118.7,201810280kan
Phillip Lindsay,LindPh00,receiving,DEN,3,3,17,0,0,-12,-4,29,9.7,-4,0,NA,0,0,0,90.3,201810280kan
Courtland Sutton,SuttCo00,receiving,DEN,4,3,78,0,3,61,20.3,17,5.7,19.5,0,NA,0,0,0,116.7,201810280kan
Demaryius Thomas,ThomDe03,receiving,DEN,7,3,30,0,2,11,3.7,19,6.3,12.9,0,NA,1,14.3,1,16.1,201810280kan
Jeff Heuerman,HeueJe00,receiving,DEN,5,1,4,1,1,4,4,0,0,7.4,0,NA,0,0,0,79.2,201810280kan
Tim Patrick,PatrTi00,receiving,DEN,1,1,24,1,1,24,24,0,0,24,0,NA,0,0,0,158.3,201810280kan
Sammy Watkins,WatkSa00,receiving,KAN,9,8,107,2,6,53,6.6,54,6.8,8.7,0,NA,0,0,0,155.8,201810280kan
Travis Kelce,KelcTr00,receiving,KAN,10,6,79,1,5,43,7.2,36,6,11.1,0,NA,1,10,1,78.7,201810280kan
Kareem Hunt,HuntKa00,receiving,KAN,6,5,36,1,1,3,0.6,33,6.6,1.7,1,5,0,0,0,131.2,201810280kan
Tyreek Hill,HillTy00,receiving,KAN,4,3,70,0,3,37,12.3,33,11,11,1,3,0,0,0,116.7,201810280kan
Demarcus Robinson,RobiDe01,receiving,KAN,1,1,1,0,NA,-2,-2,3,3,-2,0,NA,0,0,0,79.2,201810280kan
Anthony Sherman,SherAn00,receiving,KAN,1,1,10,0,NA,10,10,0,0,10,0,NA,0,0,0,108.3,201810280kan
