player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Joe Haden,HadeJo99,defense,PIT,0,9,6,66.7%,56,9.3,6.2,0,83.6,5.2,24,32,0,0,0,0,0,4,1,20.0%,201811040rav
Sean Davis,DaviSe00,defense,PIT,0,6,4,66.7%,40,10,6.7,0,85.4,11.2,36,4,0,0,0,0,0,9,1,10.0%,201811040rav
Jonathan Bostic,BostJo00,defense,PIT,0,3,3,100.0%,31,10.3,10.3,0,109.7,6,18,13,6,1,0,0,1,5,0,0.0%,201811040rav
Morgan Burnett,BurnMo99,defense,PIT,0,4,3,75.0%,57,19,14.3,0,116.7,17.5,46,11,1,0,0,0,0,5,0,0.0%,201811040rav
Mike Hilton,HiltMi01,defense,PIT,0,5,2,40.0%,7,3.5,1.4,0,47.9,3.8,5,2,4,0,0,0,0,4,0,0.0%,201811040rav
Vince Williams,WillVi01,defense,PIT,0,1,1,100.0%,13,13,13,0,118.7,10,10,3,10,0,0,0.5,1,4,0,0.0%,201811040rav
T.J. Watt,WattT.00,defense,PIT,0,1,1,100.0%,12,12,12,0,116.7,8,8,4,1,0,0,0,0,5,0,0.0%,201811040rav
Anthony Chickillo,ChicAn00,defense,PIT,0,1,1,100.0%,-1,-1,-1,0,79.2,-1,-1,0,3,0,0,0,0,4,0,0.0%,201811040rav
Terrell Edmunds,EdmuTe00,defense,PIT,0,2,1,50.0%,8,8,4,0,60.4,9,1,7,2,0,0,0,0,4,0,0.0%,201811040rav
Stephon Tuitt,TuitSt00,defense,PIT,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,1,4,1,0,0.0%,201811040rav
Bud Dupree,DuprAl00,defense,PIT,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,0,0.5,2,1,0,0.0%,201811040rav
Cameron Heyward,HeywCa01,defense,PIT,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,2,1,0,0.0%,201811040rav
Coty Sensabaugh,SensCo00,defense,PIT,0,4,0,0.0%,NA,NA,0,NA,39.6,16.8,NA,NA,0,0,0,0,0,0,1,100.0%,201811040rav
Tavon Young,YounTa01,defense,BAL,0,6,5,83.3%,37,7.4,6.2,1,131.9,4.8,8,29,4,0,0,0,0,4,1,20.0%,201811040rav
Eric Weddle,WeddEr99,defense,BAL,0,4,4,100.0%,48,12,12,0,116.7,11,44,4,0,0,0,0,0,7,0,0.0%,201811040rav
Brandon Carr,CarrBr99,defense,BAL,0,6,3,50.0%,70,23.3,11.7,0,92.4,13.8,41,29,0,0,0,0,0,6,0,0.0%,201811040rav
Marlon Humphrey,HumpMa00,defense,BAL,0,4,3,75.0%,29,9.7,7.3,0,94.8,9.3,23,6,0,0,0,0,0,3,0,0.0%,201811040rav
Kenny Young,YounKe03,defense,BAL,0,3,3,100.0%,28,9.3,9.3,1,145.1,0.7,2,26,1,0,0,0,0,4,0,0.0%,201811040rav
Jimmy Smith,SmitJi03,defense,BAL,0,7,3,42.9%,27,9,3.9,0,53.9,8.6,19,8,0,0,0,0,0,5,1,16.7%,201811040rav
Tony Jefferson,JeffTo00,defense,BAL,0,4,3,75.0%,15,5,3.8,0,80.2,2.3,3,12,1,0,0,0,0,5,1,16.7%,201811040rav
Anthony Levine,LeviAn00,defense,BAL,0,2,2,100.0%,20,10,10,0,108.3,7.5,15,5,3,0,0,0,0,3,0,0.0%,201811040rav
Matt Judon,JudoMa00,defense,BAL,0,1,1,100.0%,8,8,8,0,100,-3,-3,11,4,3,2,1,6,5,1,16.7%,201811040rav
Patrick Onwuasor,OnwuPa00,defense,BAL,0,2,1,50.0%,5,5,2.5,0,56.2,5,-5,10,3,0,1,0,1,4,1,20.0%,201811040rav
C.J. Mosley,MoslC.00,defense,BAL,0,7,1,14.3%,5,5,0.7,0,39.6,1.4,-3,8,6,0,0,0,0,6,0,0.0%,201811040rav
Terrell Suggs,SuggTe99,defense,BAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,1,0,3,2,0,0.0%,201811040rav
Za'Darius Smith,SmitZa00,defense,BAL,0,1,0,0.0%,NA,NA,0,NA,39.6,-3,NA,NA,7,1,1,0,2,4,0,0.0%,201811040rav
Chris Wormley,WormCh00,defense,BAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,50.0%,201811040rav
Brandon Williams,WillBr02,defense,BAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,50.0%,201811040rav
