player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Duke Johnson,JohnDu00,rushing,HOU,16,41,3,8,0.5,33,2.1,1,16,202011080jax
Deshaun Watson,WatsDe00,rushing,HOU,10,50,3,36,3.6,14,1.4,1,10,202011080jax
David Johnson,JohnDa08,rushing,HOU,2,16,1,13,6.5,3,1.5,0,NA,202011080jax
James Robinson,RobiJa00,rushing,JAX,25,99,7,39,1.6,60,2.4,0,NA,202011080jax
Jake Luton,LutoJa00,rushing,JAX,1,13,1,0,0,13,13,0,NA,202011080jax
Chris Thompson,ThomCh03,rushing,JAX,1,3,0,2,2,1,1,0,NA,202011080jax
