player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Tim Patrick,PatrTi00,receiving,DEN,6,4,61,0,3,45,11.3,16,4,10.2,0,NA,0,0,0,100,202011150rai
DaeSean Hamilton,HamiDa01,receiving,DEN,6,4,33,1,2,32,8,1,0.3,9.5,0,NA,0,0,0,120.1,202011150rai
KJ Hamler,HamlKJ00,receiving,DEN,10,4,50,0,3,27,6.8,23,5.8,7.5,2,2,2,20,1,16.7,202011150rai
Jerry Jeudy,JeudJe00,receiving,DEN,8,4,68,0,4,64,16,4,1,16.9,0,NA,0,0,1,39.6,202011150rai
Noah Fant,FantNo00,receiving,DEN,7,3,18,0,NA,6,2,12,4,4.1,0,NA,1,14.3,1,10.7,202011150rai
Royce Freeman,FreeRo00,receiving,DEN,2,2,15,0,1,8,4,7,3.5,4,0,NA,0,0,0,97.9,202011150rai
Troy Fumagalli,FumaTr00,receiving,DEN,3,2,12,0,1,11,5.5,1,0.5,8.7,0,NA,0,0,1,34.7,202011150rai
Melvin Gordon,GordMe00,receiving,DEN,2,0,0,0,0,0,NA,0,NA,0,0,NA,2,100,0,39.6,202011150rai
Phillip Lindsay,LindPh00,receiving,DEN,1,0,0,0,0,0,NA,0,NA,2,0,NA,1,100,0,39.6,202011150rai
Josh Jacobs,JacoJo01,receiving,LVR,4,4,24,0,1,4,1,20,5,1,0,NA,0,0,0,91.7,202011150rai
Darren Waller,WallDa01,receiving,LVR,5,3,37,0,3,31,10.3,6,2,15.8,0,NA,1,20,0,82.9,202011150rai
Henry Ruggs III,RuggHe00,receiving,LVR,4,3,31,0,1,23,7.7,8,2.7,15.3,0,NA,0,0,0,96.9,202011150rai
Hunter Renfrow,RenfHu00,receiving,LVR,2,2,30,0,1,7,3.5,23,11.5,3.5,0,NA,0,0,0,118.7,202011150rai
Zay Jones,JoneZa00,receiving,LVR,1,1,6,0,NA,0,0,6,6,0,1,1,0,0,0,91.7,202011150rai
Bryan Edwards,EdwaBr01,receiving,LVR,1,1,16,0,1,15,15,1,1,15,0,NA,0,0,0,118.7,202011150rai
Devontae Booker,BookDe00,receiving,LVR,1,1,2,0,0,2,2,0,0,2,0,NA,0,0,0,79.2,202011150rai
Nelson Agholor,AghoNe00,receiving,LVR,4,1,8,0,1,8,8,0,0,11.3,0,NA,1,25,0,39.6,202011150rai
