player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Ronald Darby,DarbRo00,defense,PHI,1,14,8,57.1%,127,15.9,9.1,2,97.3,18.2,109,18,0,0,0,0,0,3,2,40.0%,201909150atl
Avonte Maddox,MaddAv00,defense,PHI,0,7,5,71.4%,18,3.6,2.6,0,74.1,3.7,5,13,0,0,0,0,0,3,1,25.0%,201909150atl
Malcolm Jenkins,JenkMa99,defense,PHI,0,4,4,100.0%,21,5.3,5.3,0,88.5,-1,-4,25,8,0,0,0,0,3,1,25.0%,201909150atl
Sidney Jones,JoneSi00,defense,PHI,1,4,3,75.0%,30,10,7.5,0,56.2,8.3,16,14,0,0,0,0,0,6,0,0.0%,201909150atl
Rasul Douglas,DougRa00,defense,PHI,0,7,3,42.9%,68,22.7,9.7,1,117.9,8.6,9,59,0,0,0,0,0,2,1,33.3%,201909150atl
Rodney McLeod,McLeRo00,defense,PHI,0,3,2,66.7%,46,23,15.3,0,109.7,28.7,46,0,6,2,0,0,2,7,1,12.5%,201909150atl
Andrew Sendejo,SendAn00,defense,PHI,0,1,1,100.0%,19,19,19,0,118.7,19,19,0,1,0,0,1,1,3,0,0.0%,201909150atl
Johnathan Cyprien,CyprJo00,defense,PHI,0,1,1,100.0%,0,0,0,0,79.2,-2,-2,2,0,0,0,0,0,0,0,NA,201909150atl
Zach Brown,BrowZa00,defense,PHI,0,2,1,50.0%,9,9,4.5,0,62.5,5.5,6,3,2,0,0,0,0,5,0,0.0%,201909150atl
Nathan Gerry,GerrNa00,defense,PHI,1,2,1,50.0%,28,28,14,0,56.2,3,-2,30,1,0,0,0,0,2,0,0.0%,201909150atl
Derek Barnett,BarnDe01,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,3,0,4,2,0,0.0%,201909150atl
Brandon Graham,GrahBr99,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,2,0,0.0%,201909150atl
Hassan Ridgeway,RidgHa00,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,NA,201909150atl
Fletcher Cox,CoxxFl00,defense,PHI,0,1,0,0.0%,NA,NA,0,NA,39.6,5,NA,NA,0,1,0,0,1,1,0,0.0%,201909150atl
Nigel Bradham,BradNi00,defense,PHI,0,1,0,0.0%,NA,NA,0,NA,39.6,-2,NA,NA,3,0,0,0,0,4,1,20.0%,201909150atl
Keanu Neal,NealKe01,defense,ATL,0,8,6,75.0%,54,9,6.8,0,92.7,6.6,33,21,1,0,0,0,0,9,1,10.0%,201909150atl
De'Vondre Campbell,CampDe00,defense,ATL,0,6,6,100.0%,42,7,7,0,95.8,4,24,18,0,0,0,0,0,8,0,0.0%,201909150atl
Damontae Kazee,KazeDa00,defense,ATL,0,7,5,71.4%,36,7.2,5.1,0,83,6.6,23,13,3,0,0,0,0,6,1,14.3%,201909150atl
Ricardo Allen,AlleRi00,defense,ATL,0,5,4,80.0%,72,18,14.4,1,158.3,14.4,59,13,1,0,0,0,0,4,0,0.0%,201909150atl
Foyesade Oluokun,OluoFo00,defense,ATL,0,4,3,75.0%,12,4,3,0,77.1,1.5,1,11,0,0,0,0,0,2,0,0.0%,201909150atl
Isaiah Oliver,OlivIs00,defense,ATL,0,8,3,37.5%,32,10.7,4,0,50,12,31,1,0,0,0,0,0,5,0,0.0%,201909150atl
Deion Jones,JoneDe01,defense,ATL,0,5,2,40.0%,13,6.5,2.6,0,47.9,6,2,11,0,0,1,0,1,7,0,0.0%,201909150atl
Takkarist McKinley,McKiTa00,defense,ATL,0,1,1,100.0%,16,16,16,0,118.7,5,5,11,0,5,0,0,5,2,0,0.0%,201909150atl
Blidi Wreh-Wilson,WrehBl00,defense,ATL,0,1,1,100.0%,5,5,5,0,87.5,5,5,0,0,0,0,0,0,1,0,0.0%,201909150atl
Adrian Clayborn,ClayAd00,defense,ATL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,1,4,1,0,0.0%,201909150atl
Vic Beasley,BeasVi00,defense,ATL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,1,2,1,0,0.0%,201909150atl
Grady Jarrett,JarrGr00,defense,ATL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,2,5,0,0.0%,201909150atl
Tyeler Davison,DaviTy01,defense,ATL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,3,0,0.0%,201909150atl
Desmond Trufant,TrufDe00,defense,ATL,2,5,0,0.0%,NA,NA,0,NA,0,24.2,NA,NA,0,0,0,0,0,0,0,NA,201909150atl
Allen Bailey,BailAl00,defense,ATL,0,1,0,0.0%,NA,NA,0,NA,39.6,-5,NA,NA,0,0,0,0,0,1,1,50.0%,201909150atl
