player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Marvin Jones,JoneMa02,receiving,JAX,13,8,74,0,5,68,8.5,6,0.8,11.3,0,NA,1,7.7,0,77.1,202112260nyj
Tavon Austin,AustTa00,receiving,JAX,7,6,68,0,3,59,9.8,9,1.5,13,0,NA,0,0,0,107.1,202112260nyj
James O'Shaughnessy,O'ShJa00,receiving,JAX,4,4,49,0,3,36,9,13,3.3,9,0,NA,0,0,0,117.7,202112260nyj
Laquon Treadwell,TreaLa00,receiving,JAX,5,4,54,0,3,41,10.3,13,3.3,16,0,NA,0,0,0,111.7,202112260nyj
Jacob Hollister,HollJa03,receiving,JAX,2,2,20,0,1,1,0.5,19,9.5,0.5,0,NA,0,0,0,108.3,202112260nyj
Dare Ogunbowale,OgunDa00,receiving,JAX,4,2,15,0,1,4,2,11,5.5,1.3,0,NA,1,25,0,59.4,202112260nyj
Braxton Berrios,BerrBr00,receiving,NYJ,6,5,37,0,4,9,1.8,28,5.6,2.3,1,5,0,0,0,92.4,202112260nyj
Tyler Kroft,KrofTy00,receiving,NYJ,5,3,29,0,1,21,7,8,2.7,4.4,1,3,1,20,0,76.2,202112260nyj
Michael Carter,CartMi03,receiving,NYJ,3,2,6,0,0,4,2,2,1,2.7,0,NA,0,0,0,70.1,202112260nyj
Keelan Cole,ColeKe00,receiving,NYJ,2,2,25,0,1,16,8,9,4.5,8,0,NA,0,0,0,118.7,202112260nyj
Tevin Coleman,ColeTe01,receiving,NYJ,1,1,4,0,0,0,0,4,4,0,0,NA,0,0,0,83.3,202112260nyj
Conor McDermott,McDeCo00,receiving,NYJ,1,1,1,1,1,1,1,0,0,1,0,NA,0,0,0,118.7,202112260nyj
Denzel Mims,MimsDe00,receiving,NYJ,2,0,0,0,NA,0,NA,0,NA,11.5,0,NA,0,0,0,39.6,202112260nyj
Jeff Smith,SmitJe03,receiving,NYJ,1,0,0,0,NA,0,NA,0,NA,15,0,NA,1,100,0,39.6,202112260nyj
