player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Taylor Heinicke,HeinTa00,passing,WAS,23,33,290,16,47.1,283,8.6,146,6.3,4.4,144,6.3,1,3.0%,4,12.1%,1,9,0,3,4,10.5%,4,11,202110030atl
Matt Ryan,RyanMa00,passing,ATL,25,42,283,15,34.9,441,10.5,194,7.8,4.6,89,3.6,1,2.5%,7,17.5%,1,14,0,5,6,13.6%,1,17,202110030atl
