player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Charles Clay,ClayCh00,receiving,BUF,5,4,20,0,2,9,2.3,11,2.8,2.8,0,NA,0,0,0,83.3,201810140htx
Zay Jones,JoneZa00,receiving,BUF,8,3,35,1,2,32,10.7,3,1,9.8,0,NA,0,0,0,91.1,201810140htx
LeSean McCoy,McCoLe01,receiving,BUF,5,3,21,0,1,2,0.7,19,6.3,0.8,0,NA,0,0,1,30,201810140htx
Kelvin Benjamin,BenjKe00,receiving,BUF,6,2,43,0,1,33,16.5,10,5,15.3,0,NA,0,0,1,20.1,201810140htx
Andre Holmes,HolmAn00,receiving,BUF,2,1,20,0,1,17,17,3,3,21,0,NA,0,0,0,85.4,201810140htx
Chris Ivory,IvorCh00,receiving,BUF,1,1,4,0,1,-1,-1,5,5,-1,0,NA,0,0,0,83.3,201810140htx
Ray-Ray McCloud,McClRa00,receiving,BUF,1,1,2,0,NA,-4,-4,6,6,-4,0,NA,0,0,0,79.2,201810140htx
Logan Thomas,ThomLo00,receiving,BUF,1,1,0,0,NA,-1,-1,1,1,-1,0,NA,0,0,0,79.2,201810140htx
DeAndre Hopkins,HopkDe00,receiving,HOU,6,5,63,1,3,35,7,28,5.6,6.5,0,NA,0,0,0,150,201810140htx
Keke Coutee,CoutKe00,receiving,HOU,5,3,33,0,1,10,3.3,23,7.7,5.4,0,NA,0,0,1,40,201810140htx
Alfred Blue,BlueAl00,receiving,HOU,3,2,17,0,1,12,6,5,2.5,5.3,0,NA,0,0,0,81.2,201810140htx
Will Fuller,FullWi01,receiving,HOU,3,2,33,0,1,28,14,5,2.5,25.7,0,NA,0,0,0,103.5,201810140htx
Lamar Miller,MillLa01,receiving,HOU,3,2,25,0,2,0,0,25,12.5,5.7,0,NA,0,0,0,92.4,201810140htx
Jordan Akins,AkinJo00,receiving,HOU,1,1,6,0,NA,-2,-2,8,8,-2,0,NA,0,0,0,91.7,201810140htx
Ryan Griffin,GrifRy00,receiving,HOU,5,0,0,0,NA,0,NA,0,NA,7.8,0,NA,2,40,1,0,201810140htx
