player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Kirk Cousins,CousKi00,passing,MIN,27,36,233,9,21.4,203,5.6,123,4.6,3.4,110,4.1,2,5.7%,5,14.3%,6,7,6,0,12,28.6%,0,NA,201909290chi
Chase Daniel,DaniCh00,passing,CHI,22,30,195,10,32.3,200,6.7,156,7.1,5.2,39,1.8,1,3.3%,4,13.3%,1,7,3,3,7,22.6%,0,NA,201909290chi
Mitchell Trubisky,TrubMi00,passing,CHI,2,3,9,1,33.3,5,1.7,3,1.5,1,6,3,1,33.3%,0,0.0%,0,0,0,0,0,0.0%,0,NA,201909290chi
