player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Mike White,WhitMi01,passing,NYJ,20,32,202,9,27.3,219,6.8,79,4,2.5,123,6.2,1,3.1%,6,18.8%,1,8,1,2,4,12.1%,0,NA,202110240nwe
Zach Wilson,WilsZa00,passing,NYJ,6,10,51,4,36.4,41,4.1,26,4.3,2.6,25,4.2,0,0.0%,3,33.3%,1,2,3,2,6,54.5%,0,NA,202110240nwe
Mac Jones,JoneMa05,passing,NWE,24,36,307,13,35.1,268,7.4,103,4.3,2.9,204,8.5,0,0.0%,6,17.6%,1,9,2,1,4,10.3%,2,8.5,202110240nwe
Brian Hoyer,HoyeBr00,passing,NWE,3,4,79,3,75,50,12.5,42,14,10.5,37,12.3,0,0.0%,0,0.0%,0,2,0,0,0,0.0%,0,NA,202110240nwe
Kendrick Bourne,BourKe00,passing,NWE,1,1,25,1,100,22,22,22,22,22,3,3,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,202110240nwe
