player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Patrick Mahomes,MahoPa00,passing,KAN,35,50,406,22,44,399,8,154,4.4,3.1,252,7.2,2,4.3%,8,17.0%,0,7,6,3,9,18.0%,0,NA,202111140rai
Tommy Townsend,TownTo01,passing,KAN,1,1,16,1,100,11,11,11,11,11,5,5,0,0.0%,0,0.0%,0,1,0,0,0,0.0%,0,NA,202111140rai
Derek Carr,CarrDe02,passing,LVR,25,35,261,11,29.7,256,7.3,132,5.3,3.8,129,5.2,0,0.0%,3,8.8%,2,7,4,3,9,22.5%,3,6,202111140rai
