player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Latavius Murray,MurrLa00,rushing,NOR,27,119,6,92,3.4,27,1,4,6.8,201910200chi
Teddy Bridgewater,BridTe00,rushing,NOR,4,7,2,7,1.8,0,0,0,NA,201910200chi
Taysom Hill,HillTa00,rushing,NOR,2,21,1,17,8.5,4,2,0,NA,201910200chi
Zach Line,LineZa01,rushing,NOR,1,3,NA,3,3,0,0,0,NA,201910200chi
Zach Zenner,ZennZa00,rushing,NOR,1,1,0,1,1,0,0,0,NA,201910200chi
Tarik Cohen,CoheTa00,rushing,CHI,3,10,0,10,3.3,0,0,0,NA,201910200chi
David Montgomery,MontDa01,rushing,CHI,2,6,NA,6,3,0,0,0,NA,201910200chi
Anthony Miller,MillAn02,rushing,CHI,1,-1,0,-1,-1,0,0,0,NA,201910200chi
Cordarrelle Patterson,PattCo00,rushing,CHI,1,2,0,2,2,0,0,0,NA,201910200chi
