player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Drew Lock,LockDr00,passing,DEN,15,28,151,10,35.7,234,8.4,77,5.1,2.8,74,4.9,1,3.7%,8,29.6%,0,13,2,4,6,20.7%,1,8,202012060kan
Patrick Mahomes,MahoPa00,passing,KAN,25,40,318,18,43.9,378,9.5,166,6.6,4.2,152,6.1,5,12.5%,5,12.5%,1,12,5,3,9,20.5%,3,9,202012060kan
