player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Jason Witten,WittJa00,receiving,DAL,9,8,58,0,2,30,3.8,28,3.5,4.1,0,NA,0,0,0,93.5,201911040nyg
Randall Cobb,CobbRa00,receiving,DAL,8,6,35,0,3,22,3.7,13,2.2,9.8,0,NA,0,0,0,82.8,201911040nyg
Amari Cooper,CoopAm00,receiving,DAL,7,4,80,1,2,51,12.8,29,7.3,19.3,0,NA,0,0,0,136.9,201911040nyg
Michael Gallup,GallMi00,receiving,DAL,6,2,33,1,2,16,8,17,8.5,14,0,NA,0,0,1,52.8,201911040nyg
Blake Jarwin,JarwBl00,receiving,DAL,1,1,42,1,1,9,9,33,33,9,0,NA,0,0,0,158.3,201911040nyg
Tony Pollard,PollTo00,receiving,DAL,3,1,9,0,0,-4,-4,13,13,2.7,0,NA,1,33.3,0,42.4,201911040nyg
Saquon Barkley,BarkSa00,receiving,NYG,8,6,67,0,1,-16,-2.7,83,13.8,-1.3,0,NA,0,0,0,99.5,201911040nyg
Evan Engram,EngrEv00,receiving,NYG,8,6,48,0,3,30,5,18,3,6,0,NA,0,0,0,89.6,201911040nyg
Golden Tate,TateGo00,receiving,NYG,6,6,42,0,3,32,5.3,10,1.7,5.3,0,NA,0,0,0,95.8,201911040nyg
Bennie Fowler,FowlBe00,receiving,NYG,6,3,22,0,2,22,7.3,0,0,8.8,0,NA,0,0,0,59,201911040nyg
Rhett Ellison,ElliRh00,receiving,NYG,5,2,17,0,NA,11,5.5,6,3,3.4,0,NA,1,20,0,49.6,201911040nyg
Cody Latimer,LatiCo00,receiving,NYG,3,2,8,1,2,6,3,2,1,13.7,0,NA,0,0,0,109.7,201911040nyg
Darius Slayton,SlayDa01,receiving,NYG,4,1,6,0,NA,-4,-4,10,10,13,0,NA,1,25,1,0,201911040nyg
Wayne Gallman,GallWa00,receiving,NYG,1,0,0,0,NA,0,NA,0,NA,7,0,NA,0,0,0,39.6,201911040nyg
