player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Brandin Cooks,CookBr00,receiving,HOU,7,5,21,0,1,19,3.8,2,0.4,6.6,0,NA,1,14.3,0,74.1,202110240crd
David Johnson,JohnDa08,receiving,HOU,6,5,27,0,1,18,3.6,9,1.8,3,0,NA,0,0,0,85.4,202110240crd
Danny Amendola,AmenDa00,receiving,HOU,5,3,17,0,1,9,3,8,2.7,4,0,NA,0,0,0,66.2,202110240crd
Pharaoh Brown,BrowPh01,receiving,HOU,3,3,11,0,NA,1,0.3,10,3.3,0.3,0,NA,0,0,0,81.9,202110240crd
Mark Ingram,IngrMa01,receiving,HOU,3,3,18,0,1,5,1.7,13,4.3,1.7,0,NA,0,0,0,91.7,202110240crd
Jordan Akins,AkinJo00,receiving,HOU,2,2,13,0,1,7,3.5,6,3,3.5,0,NA,0,0,0,93.7,202110240crd
Nico Collins,CollNi00,receiving,HOU,5,2,28,0,1,18,9,10,5,13.4,0,NA,1,20,0,58.7,202110240crd
DeAndre Hopkins,HopkDe00,receiving,ARI,9,7,53,1,4,43,6.1,10,1.4,8.6,0,NA,0,0,0,128.2,202110240crd
Christian Kirk,KirkCh01,receiving,ARI,5,4,50,1,4,45,11.3,5,1.3,13,0,NA,0,0,0,147.9,202110240crd
Zach Ertz,ErtzZa00,receiving,ARI,5,3,66,1,3,30,10,36,12,12.6,0,NA,0,0,1,104.2,202110240crd
A.J. Green,GreeA.00,receiving,ARI,3,3,66,0,3,64,21.3,2,0.7,21.3,0,NA,0,0,0,118.7,202110240crd
Rondale Moore,MoorRo02,receiving,ARI,3,2,17,0,1,2,1,15,7.5,-0.7,0,NA,0,0,0,81.2,202110240crd
Chase Edmonds,EdmoCh00,receiving,ARI,3,1,9,0,0,-5,-5,14,14,-2.3,0,NA,1,33.3,0,42.4,202110240crd
