player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Mac Jones,JoneMa05,passing,NWE,22,30,186,9,27.3,120,4,54,2.5,1.8,132,6,2,7.1%,2,7.1%,3,4,2,0,5,15.2%,0,NA,202109190nyj
Zach Wilson,WilsZa00,passing,NYJ,19,33,210,6,16.2,301,9.1,134,7.1,4.1,76,4,0,0.0%,9,27.3%,4,8,5,1,10,25.6%,2,10,202109190nyj
