player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Matt Ryan,RyanMa00,passing,ATL,27,35,300,17,43.6,228,6.5,150,5.6,4.3,150,5.6,0,0.0%,6,17.6%,4,19,2,9,15,38.5%,0,NA,202012270kan
Patrick Mahomes,MahoPa00,passing,KAN,24,44,278,14,31.8,328,7.5,108,4.5,2.5,170,7.1,2,4.9%,11,26.8%,0,18,4,5,9,19.6%,2,11,202012270kan
Sammy Watkins,WatkSa00,passing,KAN,0,1,0,0,0,24,24,0,NA,0,0,NA,0,0.0%,0,0.0%,0,1,0,0,0,0.0%,0,NA,202012270kan
