player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Derek Carr,CarrDe02,passing,LVR,24,38,371,13,31.7,379,10,248,10.3,6.5,123,5.1,0,0.0%,7,20.0%,3,6,4,3,10,24.4%,0,NA,202101030den
Drew Lock,LockDr00,passing,DEN,25,41,339,15,34.9,293,7.1,123,4.9,3,216,8.6,0,0.0%,10,25.0%,2,19,6,1,9,20.5%,1,5,202101030den
