player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Aaron Rodgers,RodgAa00,passing,GNB,23,33,385,16,45.7,261,7.9,168,7.3,5.1,217,9.4,0,0.0%,6,19.4%,2,14,6,2,10,27.0%,2,10.5,202111210min
Kirk Cousins,CousKi00,passing,MIN,24,35,341,17,45.9,406,11.6,199,8.3,5.7,142,5.9,2,5.9%,6,17.6%,2,14,5,3,10,27.0%,0,NA,202111210min
