player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Buddy Howell,HoweGr00,rushing,HOU,11,42,2,29,2.6,13,1.2,0,NA,202012130chi
Duke Johnson,JohnDu00,rushing,HOU,8,26,2,10,1.3,16,2,2,4,202012130chi
Deshaun Watson,WatsDe00,rushing,HOU,7,38,3,37,5.3,1,0.1,0,NA,202012130chi
C.J. Prosise,ProsC.00,rushing,HOU,1,2,NA,2,2,0,0,0,NA,202012130chi
David Montgomery,MontDa01,rushing,CHI,11,113,4,29,2.6,84,7.6,4,2.8,202012130chi
Cordarrelle Patterson,PattCo00,rushing,CHI,6,26,1,6,1,20,3.3,2,3,202012130chi
Mitchell Trubisky,TrubMi00,rushing,CHI,4,23,0,14,3.5,9,2.3,1,4,202012130chi
Darnell Mooney,MoonDa00,rushing,CHI,1,5,0,5,5,0,0,0,NA,202012130chi
Javon Wims,WimsJa00,rushing,CHI,1,2,NA,1,1,1,1,0,NA,202012130chi
