player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Marcus Mariota,MariMa01,passing,TEN,12,20,88,5,23.8,134,6.7,61,5.1,3.1,27,2.3,1,5.3%,4,21.1%,1,11,4,1,6,28.6%,0,NA,201812160nyg
Derrick Henry,HenrDe00,passing,TEN,1,1,6,1,100,-4,-4,-4,-4,-4,10,10,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,201812160nyg
Eli Manning,MannEl00,passing,NYG,21,44,229,12,25.5,347,7.9,161,7.7,3.7,68,3.2,3,6.8%,15,34.1%,3,12,5,5,13,27.7%,0,NA,201812160nyg
