player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
D.K. Metcalf,MetcDK00,receiving,SEA,9,6,107,1,6,76,12.7,31,5.2,16,1,6,0,0,0,144.2,202109260min
Gerald Everett,EverGe00,receiving,SEA,5,5,54,0,3,17,3.4,37,7.4,3.4,3,1.7,0,0,0,111.7,202109260min
Tyler Lockett,LockTy00,receiving,SEA,4,4,31,0,1,13,3.3,18,4.5,3.3,0,NA,0,0,0,99,202109260min
Travis Homer,HomeTr00,receiving,SEA,3,3,48,0,2,-2,-0.7,50,16.7,-0.7,1,3,0,0,0,118.7,202109260min
Chris Carson,CarsCh00,receiving,SEA,2,2,2,0,0,-5,-2.5,7,3.5,-2.5,0,NA,0,0,0,79.2,202109260min
Will Dissly,DissWi00,receiving,SEA,1,1,39,0,1,9,9,30,30,9,1,1,0,0,0,118.7,202109260min
Penny Hart,HartPe01,receiving,SEA,2,1,7,0,NA,-4,-4,11,11,19.5,0,NA,0,0,0,58.3,202109260min
Freddie Swain,SwaiFr00,receiving,SEA,2,1,10,0,1,8,8,2,2,10,0,NA,0,0,0,64.6,202109260min
Justin Jefferson,JeffJu00,receiving,MIN,11,9,118,1,8,73,8.1,45,5,7.7,0,NA,1,9.1,0,141.7,202109260min
Tyler Conklin,ConkTy00,receiving,MIN,8,7,70,1,4,38,5.4,32,4.6,4.5,0,NA,0,0,0,142.7,202109260min
Alexander Mattison,MattAl01,receiving,MIN,8,6,59,0,2,-5,-0.8,64,10.7,-0.3,1,6,0,0,0,95.3,202109260min
Adam Thielen,ThieAd00,receiving,MIN,9,6,50,1,4,37,6.2,13,2.2,6.6,0,NA,0,0,0,117.8,202109260min
K.J. Osborn,OsboKJ00,receiving,MIN,2,2,26,0,2,11,5.5,15,7.5,5.5,0,NA,0,0,0,118.7,202109260min
