player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Justin Herbert,HerbJu00,passing,LAC,32,38,356,17,44.7,215,5.7,181,5.7,4.8,175,5.5,1,2.7%,4,10.8%,0,9,1,0,1,2.4%,3,4,202111070phi
Jalen Hurts,HurtJa00,passing,PHI,11,17,162,7,38.9,206,12.1,110,10,6.5,52,4.7,0,0.0%,4,25.0%,1,8,3,1,5,20.8%,6,6.7,202111070phi
