player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Derek Carr,CarrDe02,passing,OAK,29,32,288,16,48.5,185,5.8,166,5.7,5.2,122,4.2,1,3.1%,1,3.1%,1,9,2,0,3,9.1%,0,NA,201809160den
Case Keenum,KeenCa00,passing,DEN,19,35,222,9,25,339,9.7,139,7.3,4,83,4.4,3,8.8%,5,14.7%,1,11,5,2,8,21.6%,1,7,201809160den
