player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Blaine Gabbert,GabbBl00,passing,TEN,11,16,118,6,35.3,106,6.6,82,7.5,5.1,36,3.3,0,0.0%,5,31.3%,1,4,0,1,2,11.8%,0,NA,201811180clt
Marcus Mariota,MariMa01,passing,TEN,10,13,85,4,23.5,101,7.8,48,4.8,3.7,37,3.7,0,0.0%,1,7.7%,4,3,3,1,8,40.0%,3,6,201811180clt
Andrew Luck,LuckAn00,passing,IND,23,29,297,15,51.7,227,7.8,173,7.5,6,124,5.4,1,3.4%,2,6.9%,0,5,4,0,4,13.8%,0,NA,201811180clt
Jacoby Brissett,BrisJa00,passing,IND,1,2,-2,NA,NA,24,12,-3,-3,-1.5,1,1,0,0.0%,1,50.0%,0,1,1,0,1,50.0%,0,NA,201811180clt
Eric Ebron,EbroEr00,passing,IND,0,1,0,NA,NA,4,4,0,NA,0,0,NA,0,0.0%,1,100.0%,0,0,0,0,0,0.0%,0,NA,201811180clt
