player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Mike Glennon,GlenMi00,passing,NYG,17,36,191,8,21.1,292,8.1,78,4.6,2.2,113,6.6,3,9.1%,4,12.1%,2,4,2,6,10,25.6%,1,7,202112120sdg
Riley Dixon,DixoRi00,passing,NYG,0,1,0,NA,NA,13,13,0,NA,0,0,NA,0,0.0%,1,100.0%,0,0,0,0,0,0.0%,0,NA,202112120sdg
Justin Herbert,HerbJu00,passing,LAC,23,31,275,15,45.5,246,7.9,158,6.9,5.1,117,5.1,1,3.3%,5,16.7%,2,7,1,4,7,20.0%,2,8,202112120sdg
