player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
LeSean McCoy,McCoLe01,rushing,BUF,7,22,1,16,2.3,6,0.9,0,NA,201809090rav
Marcus Murphy,MurpMa03,rushing,BUF,6,31,NA,9,1.5,22,3.7,1,6,201809090rav
Josh Allen,AlleJo02,rushing,BUF,4,26,2,18,4.5,8,2,0,NA,201809090rav
Chris Ivory,IvorCh00,rushing,BUF,3,3,NA,-2,-0.7,5,1.7,1,3,201809090rav
Corey Bojorquez,BojoCo00,rushing,BUF,1,0,NA,0,0,0,0,0,NA,201809090rav
Nathan Peterman,PeteNa00,rushing,BUF,1,1,NA,-1,-1,2,2,0,NA,201809090rav
Kenneth Dixon,DixoKe00,rushing,BAL,13,44,3,10,0.8,34,2.6,3,4.3,201809090rav
Alex Collins,CollAl00,rushing,BAL,7,13,2,-1,-0.1,14,2,3,2.3,201809090rav
Lamar Jackson,JackLa00,rushing,BAL,7,39,3,24,3.4,15,2.1,0,NA,201809090rav
Javorius Allen,AlleJa01,rushing,BAL,4,17,2,4,1,13,3.3,0,NA,201809090rav
Joe Flacco,FlacJo00,rushing,BAL,2,3,1,1,0.5,2,1,0,NA,201809090rav
John Brown,BrowJo02,rushing,BAL,1,1,0,1,1,0,0,0,NA,201809090rav
