player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
DeAndre Washington,WashDe00,receiving,OAK,9,8,55,0,2,13,1.6,42,5.3,1.4,0,NA,0,0,0,92.1,201912290den
Darren Waller,WallDa01,receiving,OAK,10,6,107,0,3,16,2.7,91,15.2,6.7,0,NA,1,10,0,96.7,201912290den
Hunter Renfrow,RenfHu00,receiving,OAK,9,6,102,1,3,81,13.5,21,3.5,13.1,2,3,1,11.1,0,141.9,201912290den
Marcell Ateman,AtemMa00,receiving,OAK,7,3,46,0,2,31,10.3,15,5,8.4,0,NA,1,14.3,0,65.2,201912290den
Jalen Richard,RichJa01,receiving,OAK,2,2,39,0,1,3,1.5,36,18,1.5,0,NA,0,0,0,118.7,201912290den
Zay Jones,JoneZa00,receiving,OAK,2,2,21,0,1,21,10.5,0,0,10.5,0,NA,0,0,0,110.4,201912290den
Derek Carrier,CarrDe00,receiving,OAK,1,1,4,0,NA,4,4,0,0,4,0,NA,0,0,0,83.3,201912290den
Rico Gafford,GaffRi00,receiving,OAK,1,1,17,0,1,15,15,2,2,15,0,NA,0,0,0,118.7,201912290den
DaeSean Hamilton,HamiDa01,receiving,DEN,6,5,65,0,5,48,9.6,17,3.4,11.3,0,NA,0,0,0,111.8,201912290den
Courtland Sutton,SuttCo00,receiving,DEN,8,4,52,0,3,35,8.8,17,4.3,12.5,1,4,1,12.5,0,70.8,201912290den
Devontae Booker,BookDe00,receiving,DEN,2,2,17,0,NA,5,2.5,12,6,2.5,0,NA,0,0,0,102.1,201912290den
Andrew Beck,BeckAn01,receiving,DEN,2,2,8,1,1,4,2,4,2,2,0,NA,0,0,0,122.9,201912290den
Troy Fumagalli,FumaTr00,receiving,DEN,2,1,9,0,NA,2,2,7,7,5.5,0,NA,0,0,0,62.5,201912290den
Tim Patrick,PatrTi00,receiving,DEN,2,1,14,0,1,15,15,-1,-1,9.5,0,NA,0,0,0,72.9,201912290den
Royce Freeman,FreeRo00,receiving,DEN,1,1,8,0,NA,4,4,4,4,4,0,NA,0,0,0,100,201912290den
Noah Fant,FantNo00,receiving,DEN,2,1,4,0,NA,-5,-5,9,9,-7.5,1,1,0,0,0,56.2,201912290den
Phillip Lindsay,LindPh00,receiving,DEN,1,0,0,0,NA,0,NA,0,NA,-3,0,NA,0,0,0,39.6,201912290den
