player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Denzel Ward,WardDe02,defense,CLE,0,10,5,50.0%,66,13.2,6.6,0,71.2,11.5,52,14,0,0,0,0,0,6,0,0.0%,202012200nyg
Malcolm Smith,SmitMa02,defense,CLE,0,5,4,80.0%,40,10,8,0,100,3.6,10,30,0,0,0,0,0,4,1,20.0%,202012200nyg
Kevin Johnson,JohnKe04,defense,CLE,0,3,2,66.7%,49,24.5,16.3,0,109.7,19.3,37,12,2,0,1,0,1,1,0,0.0%,202012200nyg
Jacob Phillips,PhilJa01,defense,CLE,0,2,2,100.0%,23,11.5,11.5,0,114.6,2.5,5,18,0,0,0,0,0,3,1,25.0%,202012200nyg
Karl Joseph,JoseKa00,defense,CLE,0,6,2,33.3%,23,11.5,3.8,0,45.8,10.5,18,5,2,0,0,0,0,10,0,0.0%,202012200nyg
B.J. Goodson,GoodB.00,defense,CLE,0,2,2,100.0%,13,6.5,6.5,0,93.7,4.5,9,4,1,0,0,0,0,7,0,0.0%,202012200nyg
Sheldrick Redwine,RedwSh00,defense,CLE,0,1,1,100.0%,7,7,7,0,95.8,6,6,1,0,0,0,0,0,8,0,0.0%,202012200nyg
Sione Takitaki,TakiSi00,defense,CLE,0,1,1,100.0%,0,0,0,0,79.2,-1,-1,1,0,0,0,0,0,4,0,0.0%,202012200nyg
Larry Ogunjobi,OgunLa00,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0.5,2,3,0,0.0%,202012200nyg
Olivier Vernon,VernOl00,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,3,1,25.0%,202012200nyg
Adrian Clayborn,ClayAd00,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0.0%,202012200nyg
Porter Gustin,GustPo01,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0.0%,202012200nyg
Myles Garrett,GarrMy00,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,1,4,0,0.0%,202012200nyg
Sheldon Richardson,RichSh00,defense,CLE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0.0%,202012200nyg
Terrance Mitchell,MitcTe00,defense,CLE,0,2,0,0.0%,NA,NA,0,NA,39.6,12.5,NA,NA,0,0,0,0,0,1,0,0.0%,202012200nyg
Logan Ryan,RyanLo00,defense,NYG,0,5,5,100.0%,66,13.2,13.2,0,118.7,9,45,21,2,0,0,0,0,9,0,0.0%,202012200nyg
Isaac Yiadom,YiadIs00,defense,NYG,0,6,5,83.3%,78,15.6,13,1,158.3,12,54,24,0,0,0,0,0,5,0,0.0%,202012200nyg
Julian Love,LoveJu00,defense,NYG,0,5,4,80.0%,68,17,13.6,0,118.7,16.4,66,2,0,0,0,0,0,6,0,0.0%,202012200nyg
Devante Downs,DownDe00,defense,NYG,0,3,3,100.0%,11,3.7,3.7,1,121.5,1,3,8,1,0,0,0,0,2,0,0.0%,202012200nyg
Carter Coughlin,CougCa00,defense,NYG,0,2,2,100.0%,25,12.5,12.5,0,118.7,7.5,15,10,0,1,0,0,1,4,2,33.3%,202012200nyg
Blake Martinez,MartBl01,defense,NYG,0,2,2,100.0%,2,1,1,0,79.2,-1.5,-3,5,1,0,0,0,0,10,0,0.0%,202012200nyg
David Mayo,MayoDa00,defense,NYG,0,2,2,100.0%,12,6,6,0,91.7,-5.5,-11,23,1,0,0,0,0,3,1,25.0%,202012200nyg
Tae Crowder,CrowTa00,defense,NYG,0,2,1,50.0%,5,5,2.5,0,56.2,3.5,4,1,3,1,0,0,1,6,0,0.0%,202012200nyg
Xavier McKinney,McKiXa00,defense,NYG,0,1,1,100.0%,19,19,19,0,118.7,6,6,13,1,0,0,0,0,4,0,0.0%,202012200nyg
Jabrill Peppers,PeppJa00,defense,NYG,0,1,1,100.0%,6,6,6,0,91.7,6,6,0,3,0,0,0,0,3,0,0.0%,202012200nyg
Jabaal Sheard,SheaJa00,defense,NYG,0,1,1,100.0%,5,5,5,0,87.5,5,5,0,0,0,0,0,0,4,0,0.0%,202012200nyg
Dexter Lawrence,LawrDe03,defense,NYG,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,1,3,6,0,0.0%,202012200nyg
Dalvin Tomlinson,TomlDa00,defense,NYG,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,3,0,0.0%,202012200nyg
B.J. Hill,HillB.00,defense,NYG,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,4,1,20.0%,202012200nyg
