player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Zach Wilson,WilsZa00,passing,NYJ,13,23,170,8,27.6,127,5.5,44,3.4,1.9,126,9.7,0,0.0%,4,19.0%,6,14,5,2,13,40.6%,3,3.7,202112190mia
Keelan Cole,ColeKe00,passing,NYJ,0,1,0,NA,NA,8,8,0,NA,0,0,NA,0,0.0%,0,0.0%,0,1,0,1,1,100.0%,0,NA,202112190mia
Tua Tagovailoa,TagoTu00,passing,MIA,16,27,196,10,35.7,253,9.4,123,7.7,4.6,73,4.6,0,0.0%,3,11.5%,1,9,6,3,10,32.3%,3,7.3,202112190mia
