player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Dwayne Haskins,HaskDw00,passing,WAS,19,33,223,10,27,283,8.6,89,4.7,2.7,134,7.1,3,9.1%,8,24.2%,4,12,2,5,11,28.9%,1,8,202009200crd
Kyler Murray,MurrKy00,passing,ARI,26,38,286,13,31.7,352,9.3,168,6.5,4.4,118,4.5,1,2.9%,5,14.7%,3,7,7,0,10,23.3%,2,4,202009200crd
