player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Derrick Henry,HenrDe00,receiving,TEN,2,2,7,0,0,-5,-2.5,12,6,-2.5,0,NA,0,0,0,81.2,202001110rav
Jonnu Smith,SmitJo01,receiving,TEN,3,2,12,1,1,10,5,2,1,8.7,0,NA,0,0,0,113.9,202001110rav
A.J. Brown,BrowAJ00,receiving,TEN,3,1,9,0,1,2,2,7,7,10,1,1,0,0,0,42.4,202001110rav
Corey Davis,DaviCo03,receiving,TEN,2,1,3,1,1,3,3,0,0,10,0,NA,0,0,0,95.8,202001110rav
MyCole Pruitt,PruiMy00,receiving,TEN,1,1,15,0,1,4,4,11,11,4,0,NA,0,0,0,118.7,202001110rav
Kalif Raymond,RaymKa00,receiving,TEN,1,1,45,1,1,45,45,0,0,45,0,NA,0,0,0,158.3,202001110rav
Darius Jennings,JennDa00,receiving,TEN,1,0,0,0,NA,0,NA,0,NA,3,0,NA,0,0,0,39.6,202001110rav
Tajae Sharpe,SharTa00,receiving,TEN,2,0,0,0,NA,0,NA,0,NA,28.5,0,NA,0,0,0,39.6,202001110rav
Marquise Brown,BrowMa04,receiving,BAL,11,7,126,0,6,105,15,21,3,16.2,0,NA,0,0,0,102.8,202001110rav
Willie Snead,SneaWi00,receiving,BAL,8,6,56,0,3,45,7.5,11,1.8,7,0,NA,2,25,0,93.7,202001110rav
Mark Andrews,AndrMa00,receiving,BAL,7,4,39,0,3,32,8,7,1.8,9.7,0,NA,1,14.3,1,33.3,202001110rav
Justice Hill,HillJu00,receiving,BAL,5,4,26,0,1,0,0,26,6.5,5,0,NA,0,0,0,88.3,202001110rav
Hayden Hurst,HursHa00,receiving,BAL,6,4,53,1,3,34,8.5,19,4.8,14,0,NA,1,16.7,0,134,202001110rav
Miles Boykin,BoykMi00,receiving,BAL,7,3,26,0,1,26,8.7,0,0,13,0,NA,1,14.3,1,13.7,202001110rav
Seth Roberts,RobeSe00,receiving,BAL,4,2,30,0,1,27,13.5,3,1.5,15.8,0,NA,1,25,0,75,202001110rav
Mark Ingram,IngrMa01,receiving,BAL,2,1,9,0,NA,4,4,5,5,2.5,0,NA,1,50,0,62.5,202001110rav
Chris Moore,MoorCh00,receiving,BAL,1,0,0,0,NA,0,NA,0,NA,21,0,NA,0,0,0,39.6,202001110rav
Nick Boyle,BoylNi00,receiving,BAL,2,0,0,0,NA,0,NA,0,NA,18,0,NA,0,0,0,39.6,202001110rav
