player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Tarik Cohen,CoheTa00,receiving,CHI,10,9,44,0,1,-9,-1,53,5.9,-0.9,1,9,0,0,0,85,201912290min
Allen Robinson,RobiAl02,receiving,CHI,12,9,71,0,6,53,5.9,18,2,6.9,0,NA,0,0,0,89.2,201912290min
Riley Ridley,RidlRi00,receiving,CHI,4,3,54,0,3,39,13,15,5,11.8,0,NA,0,0,0,116.7,201912290min
Javon Wims,WimsJa00,receiving,CHI,7,3,23,0,2,17,5.7,6,2,11.6,0,NA,0,0,0,51.5,201912290min
Anthony Miller,MillAn02,receiving,CHI,1,1,5,0,NA,5,5,0,0,5,0,NA,0,0,0,87.5,201912290min
Eric Saubert,SaubEr00,receiving,CHI,1,1,10,0,1,-1,-1,11,11,-1,0,NA,0,0,0,108.3,201912290min
Ameer Abdullah,AbduAm00,receiving,MIN,4,3,14,0,0,0,0,14,4.7,-1,0,NA,0,0,0,79.2,201912290min
Olabisi Johnson,JohnOl00,receiving,MIN,4,3,34,0,3,16,5.3,18,6,3.8,0,NA,0,0,0,100,201912290min
Mike Boone,BoonMi00,receiving,MIN,3,2,12,0,0,-2,-1,14,7,0.7,1,2,1,33.3,1,34.7,201912290min
Alexander Hollins,HollAl00,receiving,MIN,3,2,46,0,2,40,20,6,3,16,0,NA,1,33.3,0,109.7,201912290min
Tyler Conklin,ConkTy00,receiving,MIN,1,1,9,0,NA,9,9,0,0,9,0,NA,0,0,0,104.2,201912290min
Irv Smith Jr.,SmitIr01,receiving,MIN,2,1,11,0,1,-3,-3,14,14,-1.5,0,NA,0,0,0,66.7,201912290min
C.J. Ham,HamxC.00,receiving,MIN,1,0,0,0,0,0,NA,0,NA,1,0,NA,0,0,0,39.6,201912290min
Laquon Treadwell,TreaLa00,receiving,MIN,2,0,0,0,NA,0,NA,0,NA,1.5,0,NA,1,50,0,39.6,201912290min
