player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Patrick Mahomes,MahoPa00,passing,KAN,23,32,375,15,44.1,216,6.8,161,7,5,214,9.3,4,12.9%,3,9.7%,2,5,3,5,10,28.6%,1,3,201811040cle
Baker Mayfield,MayfBa00,passing,CLE,29,42,297,17,38.6,374,8.9,125,4.3,3,172,5.9,2,4.8%,10,23.8%,2,13,6,0,8,18.2%,0,NA,201811040cle
Tyrod Taylor,TaylTy00,passing,CLE,1,1,11,NA,NA,-3,-3,-3,-3,-3,14,14,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,201811040cle
