player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Zach Pascal,PascZa00,receiving,IND,8,3,58,0,1,47,15.7,11,3.7,13.9,0,NA,0,0,0,63.5,202010040chi
Nyheim Hines,HineNy00,receiving,IND,3,3,8,0,1,-6,-2,14,4.7,-2,0,NA,0,0,0,79.2,202010040chi
T.Y. Hilton,HiltT.00,receiving,IND,5,3,29,0,1,23,7.7,6,2,9,0,NA,0,0,0,76.2,202010040chi
Trey Burton,BurtTr01,receiving,IND,5,2,16,0,2,17,8.5,-1,-0.5,7.8,0,NA,1,20,0,48.7,202010040chi
Jordan Wilkins,WilkJo01,receiving,IND,1,1,16,0,1,3,3,13,13,3,0,NA,0,0,0,118.7,202010040chi
Mo Alie-Cox,AlieMo00,receiving,IND,2,1,13,1,1,4,4,9,9,3.5,0,NA,0,0,0,110.4,202010040chi
Jonathan Taylor,TaylJo02,receiving,IND,1,1,11,0,0,3,3,8,8,3,1,1,0,0,0,112.5,202010040chi
Marcus Johnson,JohnMa07,receiving,IND,1,1,27,0,1,25,25,2,2,25,0,NA,0,0,0,118.7,202010040chi
Jack Doyle,DoylJa00,receiving,IND,1,1,12,0,1,11,11,1,1,11,0,NA,0,0,0,116.7,202010040chi
Daurice Fountain,FounDa00,receiving,IND,1,0,0,0,NA,0,NA,0,NA,5,0,NA,0,0,0,39.6,202010040chi
Allen Robinson,RobiAl02,receiving,CHI,10,7,101,1,5,87,12.4,14,2,13.1,0,NA,0,0,0,135.8,202010040chi
Darnell Mooney,MoonDa00,receiving,CHI,9,5,52,0,2,50,10,2,0.4,13.7,1,5,0,0,0,72.5,202010040chi
Jimmy Graham,GrahJi00,receiving,CHI,5,4,33,0,3,21,5.3,12,3,5.2,0,NA,0,0,0,94.2,202010040chi
Anthony Miller,MillAn02,receiving,CHI,5,3,16,0,1,12,4,4,1.3,8.4,0,NA,1,20,1,25.8,202010040chi
David Montgomery,MontDa01,receiving,CHI,6,3,30,0,1,5,1.7,25,8.3,-1.2,0,NA,0,0,0,64.6,202010040chi
Ted Ginn Jr.,GinnTe00,receiving,CHI,2,2,11,0,NA,7,3.5,4,2,3.5,0,NA,0,0,0,89.6,202010040chi
Demetrius Harris,HarrDe03,receiving,CHI,2,1,6,0,NA,1,1,5,5,2.5,0,NA,0,0,0,56.2,202010040chi
Cordarrelle Patterson,PattCo00,receiving,CHI,2,1,0,0,NA,-5,-5,5,5,17.5,0,NA,0,0,0,56.2,202010040chi
Cole Kmet,KmetCo00,receiving,CHI,1,0,0,0,NA,0,NA,0,NA,11,0,NA,0,0,0,39.6,202010040chi
